Location ID,Location,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
ID-055,Kootenai County,27.84,23,-4.47,32.31
ID-057,Latah County,28.98,47,-1.59,30.57
ID-059,Lemhi County,19.39,50,-1.79,21.18
ID-061,Lewis County,25.67,70,0.22,25.45
ID-063,Lincoln County,9,36,-1.53,10.53
ID-065,Madison County,17.9,99,3.08,14.82
ID-067,Minidoka County,9.22,59,-0.51,9.73
ID-069,Nez Perce County,22.01,69,0.05,21.96
ID-071,Oneida County,13.5,12,-5.01,18.51
ID-073,Owyhee County,10.36,27,-2.21,12.57
ID-075,Payette County,9.27,12,-3.52,12.79
ID-077,Power County,14.97,53,-0.94,15.91
ID-079,Shoshone County,41.68,34,-5.83,47.51
ID-081,Teton County,25.98,92,3.28,22.7
ID-083,Twin Falls County,10.46,33,-2.07,12.53
ID-085,Valley County,28.11,14,-8.05,36.16
ID-087,Washington County,17.13,25,-3.5,20.63
IL-001,Adams County,42.19,95,5.44,36.75
IL-003,Alexander County,58.94,119,13.75,45.19
IL-005,Bond County,49.74,110,10.42,39.32
IL-007,Boone County,45.49,122,11.51,33.98
IL-009,Brown County,43.41,104,6.68,36.73
IL-011,Bureau County,42.6,110,7.53,35.07
IL-013,Calhoun County,37.31,59,-0.42,37.73
IL-015,Carroll County,51.29,126,16.87,34.42
IL-017,Cass County,44.16,107,7.79,36.37
IL-019,Champaign County,48.03,120,11.42,36.61
IL-021,Christian County,48.44,118,11.57,36.87
IL-023,Clark County,55.39,125,15.77,39.62
IL-025,Clay County,59.42,125,19.14,40.28
IL-027,Clinton County,56.39,126,16.69,39.7
IL-029,Coles County,53.31,126,15.07,38.24
IL-031,Cook County,44.85,121,10.46,34.39
IL-033,Crawford County,51.57,116,10.63,40.94
IL-035,Cumberland County,56.26,126,16.84,39.42
IL-037,DeKalb County,42.13,110,7.56,34.57
IL-039,De Witt County,45.05,114,7.96,37.09
IL-041,Douglas County,48.28,120,10.85,37.43
IL-043,DuPage County,43.99,118,9.56,34.43
IL-045,Edgar County,51.79,123,13.28,38.51
IL-047,Edwards County,59.72,123,16.9,42.82
IL-049,Effingham County,56.5,124,17.04,39.46
IL-051,Fayette County,52.82,117,13.97,38.85
IL-053,Ford County,43.88,114,8.09,35.79
IL-055,Franklin County,60.17,124,18,42.17
IL-057,Fulton County,43,108,7.56,35.44
IL-059,Gallatin County,55.47,112,10.7,44.77
IL-061,Greene County,39.89,80,2.6,37.29
IL-063,Grundy County,36.57,82,2.66,33.91
IL-065,Hamilton County,58.37,124,15.76,42.61
IL-067,Hancock County,45.24,114,9.69,35.55
IL-069,Hardin County,60.96,122,15.2,45.76
IL-071,Henderson County,39.22,89,4.06,35.16
IL-073,Henry County,44.45,116,9.54,34.91
IL-075,Iroquois County,37.66,78,1.36,36.3
IL-077,Jackson County,59.12,124,16.13,42.99
IL-079,Jasper County,55.49,124,15.25,40.24
IL-081,Jefferson County,58.41,124,16.55,41.86
IL-083,Jersey County,40.57,78,2.69,37.88
IL-085,Jo Daviess County,54.96,126,21.09,33.87
IL-087,Johnson County,61.87,123,15.94,45.93
IL-089,Kane County,44.26,120,10.01,34.25
IL-091,Kankakee County,37.53,77,2.11,35.42
IL-093,Kendall County,39.08,98,4.96,34.12
IL-095,Knox County,42.93,109,7.52,35.41
IL-097,Lake County,47.63,125,14.58,33.05
IL-099,LaSalle County,37.25,82,3.1,34.15
IL-101,Lawrence County,57.55,123,15.22,42.33
IL-103,Lee County,45.67,118,10.84,34.83
IL-105,Livingston County,40.79,107,6.15,34.64
IL-107,Logan County,46.55,117,10.34,36.21
IL-109,McDonough County,47.45,116,11.65,35.8
IL-111,McHenry County,46.28,124,12.37,33.91
IL-113,McLean County,40.69,99,4.21,36.48
IL-115,Macon County,45.05,114,7.63,37.42
IL-117,Macoupin County,40.44,78,2.43,38.01
IL-119,Madison County,47.16,107,8.88,38.28
IL-121,Marion County,56.36,122,15.92,40.44
IL-123,Marshall County,39.85,105,5.17,34.68
IL-125,Mason County,43.24,110,8.31,34.93
IL-127,Massac County,58.72,113,11.61,47.11
IL-129,Menard County,46.29,115,10.7,35.59
IL-131,Mercer County,43.7,113,8.99,34.71
IL-133,Monroe County,56.24,126,16.67,39.57
IL-135,Montgomery County,45.39,104,7.62,37.77
IL-137,Morgan County,44.84,108,8.08,36.76
IL-139,Moultrie County,44.97,109,6.99,37.98
IL-141,Ogle County,48.94,124,14.88,34.06
IL-143,Peoria County,43.85,115,8.74,35.11
IL-145,Perry County,58.35,124,17.2,41.15
IL-147,Piatt County,46.09,118,8.95,37.14
IL-149,Pike County,37.47,60,-0.09,37.56
IL-151,Pope County,62.1,121,15.39,46.71
IL-153,Pulaski County,59.17,115,13.45,45.72
IL-155,Putnam County,39.91,106,5.82,34.09
IL-157,Randolph County,55.26,120,14.58,40.68
IL-159,Richland County,58.9,124,17.79,41.11
IL-161,Rock Island County,46.16,117,11.42,34.74
IL-163,St. Clair County,54.38,124,15.44,38.94
IL-165,Saline County,60.06,123,15.94,44.12
IL-167,Sangamon County,48.54,118,12.29,36.25
IL-169,Schuyler County,47.83,117,11.67,36.16
IL-171,Scott County,42.45,100,5.57,36.88
IL-173,Shelby County,49.39,117,10.97,38.42
IL-175,Stark County,42.13,110,7.16,34.97
IL-177,Stephenson County,51.59,126,17.62,33.97
IL-179,Tazewell County,42.75,111,6.93,35.82
IL-181,Union County,61.16,122,16.11,45.05
IL-183,Vermilion County,46.51,116,9.46,37.05
IL-185,Wabash County,60.71,123,17.71,43
IL-187,Warren County,39.73,91,4.27,35.46
IL-189,Washington County,61.83,126,21.06,40.77
IL-191,Wayne County,60.16,123,18.17,41.99
IL-193,White County,56.27,120,13.04,43.23
IL-195,Whiteside County,48.28,121,13.05,35.23
IL-197,Will County,38.99,86,3.71,35.28
IL-199,Williamson County,62.06,124,18.55,43.51
IL-201,Winnebago County,48.36,124,14.67,33.69
IL-203,Woodford County,39.52,97,4.05,35.47
IN-001,Adams County,45.96,120,9.94,36.02
IN-003,Allen County,43.49,117,8.03,35.46
IN-005,Bartholomew County,57.07,124,15.84,41.23
IN-007,Benton County,44.57,112,7.19,37.38
IN-009,Blackford County,47.28,119,9.75,37.53
IN-011,Boone County,46.63,108,7.81,38.82
IN-013,Brown County,55.12,119,13.31,41.81
IN-015,Carroll County,49.53,122,11.67,37.86
IN-017,Cass County,46.26,116,8.44,37.82
IN-019,Clark County,70.18,126,27.01,43.17
IN-021,Clay County,52.77,119,12.19,40.58
IN-023,Clinton County,48.65,115,10.13,38.52
IN-025,Crawford County,62.85,122,17.57,45.28
IN-027,Daviess County,53.74,114,10.68,43.06
IN-029,Dearborn County,57.72,124,16.71,41.01
IN-031,Decatur County,57.41,124,15.86,41.55
IN-033,DeKalb County,42.85,117,7.8,35.05
IN-035,Delaware County,46.36,111,7.82,38.54
IN-037,Dubois County,61.06,120,16.82,44.24
IN-039,Elkhart County,45.32,122,10.07,35.25
IN-041,Fayette County,53.28,122,13.14,40.14
IN-043,Floyd County,69.83,125,26.35,43.48
IN-045,Fountain County,48.34,119,10.3,38.04
IN-047,Franklin County,53.21,122,12.64,40.57
IN-049,Fulton County,43.71,110,6.15,37.56
IN-051,Gibson County,61.76,122,18.51,43.25
IN-053,Grant County,47.35,118,9.63,37.72
IN-055,Greene County,53.56,117,10.9,42.66
IN-057,Hamilton County,47.18,112,9.06,38.12
IN-059,Hancock County,52.6,122,13.25,39.35
IN-061,Harrison County,65.44,125,20.96,44.48
IN-063,Hendricks County,48.67,113,9.16,39.51
IN-065,Henry County,53.5,122,13.72,39.78
IN-067,Howard County,49.52,122,11.79,37.73
IN-069,Huntington County,43.61,106,6.39,37.22
IN-071,Jackson County,57.83,124,15.52,42.31
IN-073,Jasper County,42.39,106,5.88,36.51
IN-075,Jay County,47.46,119,9.75,37.71
IN-077,Jefferson County,65.97,125,22.78,43.19
IN-079,Jennings County,59.56,125,16.97,42.59
IN-081,Johnson County,50.96,117,10.33,40.63
IN-083,Knox County,56.13,121,13.45,42.68
IN-085,Kosciusko County,42.37,109,6.04,36.33
IN-087,LaGrange County,45.46,121,10.46,35
IN-089,Lake County,40.01,94,4.02,35.99
IN-091,LaPorte County,43.83,111,6.75,37.08
IN-093,Lawrence County,56.61,119,12.72,43.89
IN-095,Madison County,46.46,109,7.96,38.5
IN-097,Marion County,47.9,112,8.76,39.14
IN-099,Marshall County,44.94,118,7.83,37.11
IN-101,Martin County,57.05,119,13.16,43.89
IN-103,Miami County,44.31,110,6.57,37.74
IN-105,Monroe County,53.62,114,10.84,42.78
IN-107,Montgomery County,51.47,121,12.73,38.74
IN-109,Morgan County,51.41,118,10.82,40.59
IN-111,Newton County,39.4,85,2.59,36.81
IN-113,Noble County,43.5,117,7.87,35.63
IN-115,Ohio County,62.35,125,20.88,41.47
IN-117,Orange County,58.54,120,13.68,44.86
IN-119,Owen County,53.11,117,11.19,41.92
IN-121,Parke County,56.04,126,17.18,38.86
IN-123,Perry County,66.22,123,20.82,45.4
IN-125,Pike County,58.32,120,14.76,43.56
IN-127,Porter County,42.24,107,5.78,36.46
IN-129,Posey County,57.38,120,13.45,43.93
IN-131,Pulaski County,44.91,114,7.81,37.1
IN-133,Putnam County,53.1,121,12.67,40.43
IN-135,Randolph County,48.64,119,9.83,38.81
IN-137,Ripley County,59.79,125,17.48,42.31
IN-139,Rush County,53.96,122,13.5,40.46
IN-141,St. Joseph County,48.4,123,11.23,37.17
IN-143,Scott County,65.09,125,22.57,42.52
IN-145,Shelby County,52.73,123,12.14,40.59
IN-147,Spencer County,63.82,122,19.19,44.63
IN-149,Starke County,45.98,118,8.72,37.26
IN-151,Steuben County,46.1,122,11.07,35.03
IN-153,Sullivan County,53.47,121,12.53,40.94
IN-155,Switzerland County,64.68,125,22.5,42.18
IN-157,Tippecanoe County,47.11,117,9.08,38.03
IN-159,Tipton County,48.89,118,11.28,37.61
IN-161,Union County,54.15,123,13.93,40.22
IN-163,Vanderburgh County,60.04,121,16.14,43.9
IN-165,Vermillion County,51.01,124,13.06,37.95
IN-167,Vigo County,51.74,121,12.16,39.58
IN-169,Wabash County,42.89,104,5.38,37.51
IN-171,Warren County,45.53,111,7.99,37.54
IN-173,Warrick County,62.04,123,18.27,43.77
IN-175,Washington County,61.68,124,17.6,44.08
IN-177,Wayne County,55.48,124,15.92,39.56
IN-179,Wells County,45.1,117,8.33,36.77
IN-181,White County,46.64,120,9.79,36.85
IN-183,Whitley County,42.77,103,6.27,36.5
IA-001,Adair County,40.21,101,7.47,32.74
IA-003,Adams County,41.55,108,8.32,33.23
IA-005,Allamakee County,55.63,126,22.86,32.77
IA-007,Appanoose County,38.1,87,2.91,35.19
IA-009,Audubon County,41.88,116,10.07,31.81
IA-011,Benton County,45.82,122,12.58,33.24
IA-013,Black Hawk County,54.63,126,21.16,33.47
IA-015,Boone County,46.45,121,14.82,31.63
IA-017,Bremer County,59.69,126,26.48,33.21
IA-019,Buchanan County,52.83,126,19.63,33.2
IA-021,Buena Vista County,34.53,100,5.61,28.92
IA-023,Butler County,52.72,126,19.87,32.85
IA-025,Calhoun County,43.15,123,12.15,31
IA-027,Carroll County,42.84,120,11.57,31.27
IA-029,Cass County,42.15,115,10.78,31.37
IA-031,Cedar County,48.85,122,13.69,35.16
IA-033,Cerro Gordo County,51.22,126,19.43,31.79
IA-035,Cherokee County,36.76,116,8.44,28.32
IA-037,Chickasaw County,59.42,126,27.05,32.37
IA-039,Clarke County,43.17,110,9.45,33.72
IA-041,Clay County,42.35,124,13.65,28.7
IA-043,Clayton County,54.15,126,20.95,33.2
IA-045,Clinton County,49.85,125,14.89,34.96
IA-047,Crawford County,39.95,120,10.02,29.93
IA-049,Dallas County,39.02,106,7.11,31.91
IA-051,Davis County,36.64,73,1.37,35.27
IA-053,Decatur County,43.42,108,9.13,34.29
IA-055,Delaware County,53.73,126,20.4,33.33
IA-057,Des Moines County,41.16,104,5.94,35.22
IA-059,Dickinson County,46.42,125,18.14,28.28
IA-061,Dubuque County,52.73,126,19.32,33.41
IA-063,Emmet County,46.26,125,16.84,29.42
IA-065,Fayette County,55.67,126,22.37,33.3
IA-067,Floyd County,55.35,126,23.23,32.12
IA-069,Franklin County,51.06,126,19.16,31.9
IA-071,Fremont County,39.1,103,6.55,32.55
IA-073,Greene County,42.96,119,11.34,31.62
IA-075,Grundy County,49.12,125,16,33.12
IA-077,Guthrie County,40.25,112,8.48,31.77
IA-079,Hamilton County,49.12,125,18.04,31.08
IA-081,Hancock County,48.69,126,17.35,31.34
IA-083,Hardin County,48.05,124,16.03,32.02
IA-085,Harrison County,40.47,121,11.05,29.42
IA-087,Henry County,41.86,105,6.58,35.28
IA-089,Howard County,55.4,126,22.83,32.57
IA-091,Humboldt County,43.67,125,13.09,30.58
IA-093,Ida County,34.32,93,5.36,28.96
IA-095,Iowa County,47.34,121,13.51,33.83
IA-097,Jackson County,51.83,126,17.76,34.07
IA-099,Jasper County,46.74,124,13.67,33.07
IA-101,Jefferson County,41.43,102,6.49,34.94
IA-103,Johnson County,49.22,125,15.44,33.78
IA-105,Jones County,50.48,125,16.83,33.65
IA-107,Keokuk County,41.88,107,7.85,34.03
IA-109,Kossuth County,45.96,126,15.7,30.26
IA-111,Lee County,43.11,107,7.58,35.53
IA-113,Linn County,46.23,121,13.19,33.04
IA-115,Louisa County,44.85,117,10.41,34.44
IA-117,Lucas County,41.94,106,8.1,33.84
IA-119,Lyon County,46.14,126,19.7,26.44
IA-121,Madison County,37.47,90,4.51,32.96
IA-123,Mahaska County,41.29,101,7.45,33.84
IA-125,Marion County,42.21,108,8.63,33.58
IA-127,Marshall County,46.68,123,14.04,32.64
IA-129,Mills County,41.45,116,9.67,31.78
IA-131,Mitchell County,49.91,125,17.93,31.98
IA-133,Monona County,36.77,113,8.08,28.69
IA-135,Monroe County,37.4,86,3.14,34.26
IA-137,Montgomery County,42.21,112,9.65,32.56
IA-139,Muscatine County,47.83,122,13.35,34.48
IA-141,O'Brien County,46.72,126,18.55,28.17
IA-143,Osceola County,48.71,126,20.89,27.82
IA-145,Page County,38.85,103,5.42,33.43
IA-147,Palo Alto County,46.98,126,17.29,29.69
IA-149,Plymouth County,38.83,123,11.53,27.3
IA-151,Pocahontas County,44.99,126,14.95,30.04
IA-153,Polk County,44.29,121,12.19,32.1
IA-155,Pottawattamie County,42.17,118,11.21,30.96
IA-157,Poweshiek County,49.58,124,15.48,34.1
IA-159,Ringgold County,42.97,105,8.33,34.64
IA-161,Sac County,37.31,105,7.62,29.69
IA-163,Scott County,47.76,123,12.87,34.89
IA-165,Shelby County,42.12,118,11.1,31.02
IA-167,Sioux County,45.81,126,18.95,26.86
IA-169,Story County,51.36,125,19.45,31.91
IA-171,Tama County,46.54,123,12.42,34.12
IA-173,Taylor County,41.87,105,7.48,34.39
IA-175,Union County,41.46,100,7.52,33.94
IA-177,Van Buren County,39.02,89,3.91,35.11
IA-179,Wapello County,37.93,87,3.43,34.5
IA-181,Warren County,42.22,109,9.29,32.93
IA-183,Washington County,47.25,119,12.94,34.31
IA-185,Wayne County,40.73,95,5.67,35.06
IA-187,Webster County,46.43,125,15.19,31.24
IA-189,Winnebago County,46.53,125,15.19,31.34
IA-191,Winneshiek County,55.96,125,22.86,33.1
IA-193,Woodbury County,36.21,116,8.41,27.8
IA-195,Worth County,49.05,125,17.13,31.92
IA-197,Wright County,47.41,125,16.36,31.05
KS-001,Allen County,47.21,103,7.95,39.26
KS-003,Anderson County,44.06,92,4.83,39.23
KS-005,Atchison County,34.8,63,-0.44,35.24
KS-007,Barber County,39.26,125,13.35,25.91
KS-009,Barton County,31.72,113,6.93,24.79
KS-011,Bourbon County,41.47,72,1.11,40.36
KS-013,Brown County,35.56,71,1.05,34.51
KS-015,Butler County,40.51,99,7.22,33.29
KS-017,Chase County,37.28,86,4.49,32.79
KS-019,Chautauqua County,40.81,88,3.98,36.83
KS-021,Cherokee County,40.44,56,-1.23,41.67
KS-023,Cheyenne County,21.38,96,2.56,18.82
KS-025,Clark County,29.46,115,7.18,22.28
KS-027,Clay County,36.37,104,6.11,30.26
KS-029,Cloud County,35.48,109,7.37,28.11
KS-031,Coffey County,42.03,93,4.94,37.09
KS-033,Comanche County,31.74,118,7.7,24.04
KS-035,Cowley County,38.66,90,4.95,33.71
KS-037,Crawford County,39.42,52,-1.62,41.04
KS-039,Decatur County,25.5,105,4.65,20.85
KS-041,Dickinson County,36.17,96,5.41,30.76
KS-043,Doniphan County,35.25,64,-0.22,35.47
KS-045,Douglas County,32.4,40,-3.94,36.34
KS-047,Edwards County,32.46,121,9.76,22.7
KS-049,Elk County,38.22,78,1.75,36.47
KS-051,Ellis County,35.51,124,12.37,23.14
KS-053,Ellsworth County,32.58,103,5.89,26.69
KS-055,Finney County,25.17,114,6.42,18.75
KS-057,Ford County,31.5,122,9.87,21.63
KS-059,Franklin County,37.71,66,0.18,37.53
KS-061,Geary County,34.15,76,1.49,32.66
KS-063,Gove County,27.73,120,7.98,19.75
KS-065,Graham County,30.86,119,9,21.86
KS-067,Grant County,24.93,119,7.27,17.66
KS-069,Gray County,28.76,122,8.71,20.05
KS-071,Greeley County,20.42,103,3.51,16.91
KS-073,Greenwood County,40.7,96,5.33,35.37
KS-075,Hamilton County,23.15,118,6.67,16.48
KS-077,Harper County,36.81,111,8.53,28.28
KS-079,Harvey County,36.31,91,5.22,31.09
KS-081,Haskell County,26.13,118,6.91,19.22
KS-083,Hodgeman County,29.96,121,9.33,20.63
KS-085,Jackson County,31.47,45,-2.83,34.3
KS-087,Jefferson County,29.28,22,-6.22,35.5
KS-089,Jewell County,34.21,114,8.07,26.14
KS-091,Johnson County,34.7,49,-2.51,37.21
KS-093,Kearny County,23.74,114,6.35,17.39
KS-095,Kingman County,42.05,125,14.15,27.9
KS-097,Kiowa County,33.33,122,9.75,23.58
KS-099,Labette County,44.85,88,4.69,40.16
KS-101,Lane County,24.53,105,4.83,19.7
KS-103,Leavenworth County,32.95,48,-2.88,35.83
KS-105,Lincoln County,31.7,105,5.92,25.78
KS-107,Linn County,43.37,84,3.23,40.14
KS-109,Logan County,20.84,91,2.47,18.37
KS-111,Lyon County,36.83,77,1.93,34.9
KS-113,McPherson County,36.29,105,6.83,29.46
KS-115,Marion County,36.19,84,4.34,31.85
KS-117,Marshall County,38.31,107,6.86,31.45
KS-119,Meade County,29.46,120,9.04,20.42
KS-121,Miami County,37.14,51,-1.78,38.92
KS-123,Mitchell County,34.5,120,8.94,25.56
KS-125,Montgomery County,45.04,100,7.24,37.8
KS-127,Morris County,36.48,83,3.31,33.17
KS-129,Morton County,21.18,106,4.24,16.94
KS-131,Nemaha County,34.36,73,1.15,33.21
KS-133,Neosho County,43.4,86,3.58,39.82
KS-135,Ness County,28.09,118,7.07,21.02
KS-137,Norton County,28.33,114,6.35,21.98
KS-139,Osage County,33.69,54,-2.11,35.8
KS-141,Osborne County,34.29,119,10.39,23.9
KS-143,Ottawa County,35.4,114,7.55,27.85
KS-145,Pawnee County,31.23,118,8.32,22.91
KS-147,Phillips County,28.65,108,5.49,23.16
KS-149,Pottawatomie County,34.97,83,1.92,33.05
KS-151,Pratt County,35.4,121,10.24,25.16
KS-153,Rawlins County,22.8,94,2.99,19.81
KS-155,Reno County,37.32,117,9.8,27.52
KS-157,Republic County,33.66,104,5.69,27.97
KS-159,Rice County,35.94,116,9.2,26.74
KS-161,Riley County,34.74,88,2.94,31.8
KS-163,Rooks County,32.39,118,9.38,23.01
KS-165,Rush County,31.98,121,9.16,22.82
KS-167,Russell County,31.92,114,7.41,24.51
KS-169,Saline County,33.2,96,4.36,28.84
KS-171,Scott County,20.33,86,1.6,18.73
KS-173,Sedgwick County,34.3,86,3.69,30.61
KS-175,Seward County,27.82,118,8.62,19.2
KS-177,Shawnee County,29.97,32,-4.87,34.84
KS-179,Sheridan County,25.27,102,4.47,20.8
KS-181,Sherman County,20.7,90,2.47,18.23
KS-183,Smith County,30.64,108,6.7,23.94
KS-185,Stafford County,33.13,117,8.38,24.75
KS-187,Stanton County,22.13,117,5.57,16.56
KS-189,Stevens County,25.79,117,7.65,18.14
KS-191,Sumner County,36.29,92,5.24,31.05
KS-193,Thomas County,22.1,92,2.57,19.53
KS-195,Trego County,29.16,119,7.64,21.52
KS-197,Wabaunsee County,33.26,59,-1.04,34.3
KS-199,Wallace County,19.96,87,2.35,17.61
KS-201,Washington County,38.43,114,8.73,29.7
KS-203,Wichita County,19.87,89,2.08,17.79
KS-205,Wilson County,40.2,78,2.45,37.75
KS-207,Woodson County,42.79,94,5.23,37.56
KS-209,Wyandotte County,33.73,52,-2.52,36.25
KY-001,Adair County,70.61,126,20.32,50.29
KY-003,Allen County,67.87,124,17.57,50.3
KY-005,Anderson County,72.29,126,26.59,45.7
KY-007,Ballard County,59.62,115,13.28,46.34
KY-009,Barren County,65.33,124,14.78,50.55
KY-011,Bath County,75.66,126,29.83,45.83
KY-013,Bell County,67.45,122,15.72,51.73
KY-015,Boone County,60.19,125,18.76,41.43
KY-017,Bourbon County,75.79,126,30.99,44.8
KY-019,Boyd County,58.42,124,16.43,41.99
KY-021,Boyle County,68.12,125,20.19,47.93
KY-023,Bracken County,64.31,126,20.31,44
KY-025,Breathitt County,65.36,125,19.01,46.35
KY-027,Breckinridge County,62.38,122,15.63,46.75
KY-029,Bullitt County,68.31,125,22.87,45.44
KY-031,Butler County,57.13,106,9.07,48.06
KY-033,Caldwell County,58.86,115,11.43,47.43
KY-035,Calloway County,59.26,107,10.25,49.01
KY-037,Campbell County,59.66,125,17.92,41.74
KY-039,Carlisle County,59.94,110,12.78,47.16
KY-041,Carroll County,66.66,125,24.05,42.61
KY-043,Carter County,59.37,126,17.2,42.17
KY-045,Casey County,73.37,126,23.55,49.82
KY-047,Christian County,57.11,106,8.81,48.3
KY-049,Clark County,77.46,126,31.63,45.83
KY-051,Clay County,64.28,121,15.43,48.85
KY-053,Clinton County,78.21,126,25.95,52.26
KY-055,Crittenden County,60.78,122,14.46,46.32
KY-057,Cumberland County,76.47,126,25.21,51.26
KY-059,Daviess County,59.21,120,14.38,44.83
KY-061,Edmonson County,61.84,116,11.93,49.91
KY-063,Elliott County,63.88,126,20.64,43.24
KY-065,Estill County,77.16,126,31.1,46.06
KY-067,Fayette County,76.02,126,31.05,44.97
KY-069,Fleming County,74.11,126,29.35,44.76
KY-071,Floyd County,62.1,126,18.42,43.68
KY-073,Franklin County,75.9,126,31.32,44.58
KY-075,Fulton County,57.63,103,8.71,48.92
KY-077,Gallatin County,63.63,125,21.37,42.26
KY-079,Garrard County,71.62,126,24.85,46.77
KY-081,Grant County,65.51,125,22.77,42.74
KY-083,Graves County,58.82,109,9.8,49.02
KY-085,Grayson County,62.54,120,13.52,49.02
KY-087,Green County,61.79,121,12.68,49.11
KY-089,Greenup County,54.24,124,12.62,41.62
KY-091,Hancock County,64.58,123,18.84,45.74
KY-093,Hardin County,66.84,125,19.88,46.96
KY-095,Harlan County,68.76,124,16.64,52.12
KY-097,Harrison County,72.61,126,29.14,43.47
KY-099,Hart County,64.22,124,14.82,49.4
KY-101,Henderson County,59.6,121,15.19,44.41
KY-103,Henry County,71.17,126,27.19,43.98
KY-105,Hickman County,58.98,107,10.75,48.23
KY-107,Hopkins County,60.63,122,14.63,46
KY-109,Jackson County,70.91,126,22.63,48.28
KY-111,Jefferson County,69.37,125,25.27,44.1
KY-113,Jessamine County,72.78,126,27.3,45.48
KY-115,Johnson County,59.92,125,16.17,43.75
KY-117,Kenton County,59.74,125,18.02,41.72
KY-119,Knott County,63.75,126,17.77,45.98
KY-121,Knox County,67.27,126,16.98,50.29
KY-123,Larue County,69.42,125,21.32,48.1
KY-125,Laurel County,69.54,126,20.17,49.37
KY-127,Lawrence County,60.68,125,17.43,43.25
KY-129,Lee County,70.55,126,23.98,46.57
KY-131,Leslie County,64.82,124,15.9,48.92
KY-133,Letcher County,63.84,126,17.15,46.69
KY-135,Lewis County,65.58,126,22.2,43.38
KY-137,Lincoln County,72.69,126,24.12,48.57
KY-139,Livingston County,59.88,116,12.47,47.41
KY-141,Logan County,62.19,118,13.66,48.53
KY-143,Lyon County,60.04,116,11.88,48.16
KY-145,McCracken County,59.14,114,11.7,47.44
KY-147,McCreary County,71.85,126,21.26,50.59
KY-149,McLean County,56.87,117,11.84,45.03
KY-151,Madison County,75.19,126,29.28,45.91
KY-153,Magoffin County,62.73,125,18.27,44.46
KY-155,Marion County,66.68,125,18.14,48.54
KY-157,Marshall County,58.78,110,10.58,48.2
KY-159,Martin County,62.76,126,17.7,45.06
KY-161,Mason County,68.66,126,24.69,43.97
KY-163,Meade County,61.28,121,15.73,45.55
KY-165,Menifee County,76.93,126,30.57,46.36
KY-167,Mercer County,70.5,126,24.02,46.48
KY-169,Metcalfe County,64.48,126,14.19,50.29
KY-171,Monroe County,73.16,126,21.27,51.89
KY-173,Montgomery County,77.55,126,30.86,46.69
KY-175,Morgan County,67.09,126,22.51,44.58
KY-177,Muhlenberg County,58.54,116,11.8,46.74
KY-179,Nelson County,68.65,125,21.62,47.03
KY-181,Nicholas County,74.63,126,29.79,44.84
KY-183,Ohio County,57.59,115,11.19,46.4
KY-185,Oldham County,71.44,125,26.96,44.48
KY-187,Owen County,71.01,126,27.46,43.55
KY-189,Owsley County,64.7,126,17.5,47.2
KY-191,Pendleton County,64.08,126,20.92,43.16
KY-193,Perry County,64.14,124,16.8,47.34
KY-195,Pike County,66.83,126,22.51,44.32
KY-197,Powell County,79.71,126,33.23,46.48
KY-199,Pulaski County,75.58,126,25.73,49.85
KY-201,Robertson County,70.52,126,26.52,44
KY-203,Rockcastle County,74.8,126,25.53,49.27
KY-205,Rowan County,72.25,126,27.34,44.91
KY-207,Russell County,78.39,126,27.51,50.88
KY-209,Scott County,77.09,126,33.15,43.94
KY-211,Shelby County,71.9,126,26.43,45.47
KY-213,Simpson County,62.92,120,13.9,49.02
KY-215,Spencer County,69.1,125,22.54,46.56
KY-217,Taylor County,64.52,124,14.99,49.53
KY-219,Todd County,58.57,112,10.16,48.41
KY-221,Trigg County,61.22,116,12.41,48.81
KY-223,Trimble County,68.64,125,25.37,43.27
KY-225,Union County,57.09,116,12.21,44.88
KY-227,Warren County,60.4,115,11.25,49.15
KY-229,Washington County,68.41,125,21.03,47.38
KY-231,Wayne County,75.89,126,25.08,50.81
KY-233,Webster County,59.78,121,14.43,45.35
KY-235,Whitley County,69.28,126,19.06,50.22
KY-237,Wolfe County,70.73,126,24.86,45.87
KY-239,Woodford County,75.19,126,30.13,45.06
LA-001,Acadia Parish,61.93,75,3.34,58.59
LA-003,Allen Parish,59.74,67,0.66,59.08
LA-005,Ascension Parish,63.97,84,3.18,60.79
LA-007,Assumption Parish,64.17,78,2.67,61.5
LA-009,Avoyelles Parish,60.14,77,2.43,57.71
LA-011,Beauregard Parish,66.67,104,9.5,57.17
LA-013,Bienville Parish,74.64,124,21.47,53.17
LA-015,Bossier Parish,68.15,121,18.61,49.54
LA-017,Caddo Parish,67.43,122,19.13,48.3
LA-019,Calcasieu Parish,65.76,96,8.08,57.68
LA-021,Caldwell Parish,75.44,124,20.82,54.62
LA-023,Cameron Parish,66.79,102,9.74,57.05
LA-025,Catahoula Parish,62.83,101,6.99,55.84
LA-027,Claiborne Parish,69.82,120,17.61,52.21
LA-029,Concordia Parish,55.91,63,-0.5,56.41
LA-031,De Soto Parish,72.03,125,22.1,49.93
LA-033,East Baton Rouge Parish,59.77,62,-0.85,60.62
LA-035,East Carroll Parish,68.61,116,15.27,53.34
LA-037,East Feliciana Parish,59.41,56,-2.56,61.97
LA-039,Evangeline Parish,63.1,81,3.99,59.11
LA-041,Franklin Parish,67.93,114,13.78,54.15
