Location ID,Location,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
AL-093,Marion County,80.9,126,25.09,55.81
AL-095,Marshall County,65.57,107,11.01,54.56
AL-097,Mobile County,61.71,61,-1.17,62.88
AL-099,Monroe County,50.33,29,-7.16,57.49
AL-101,Montgomery County,48.85,49,-3.49,52.34
AL-103,Morgan County,66.47,117,12.32,54.15
AL-105,Perry County,48.97,45,-4.82,53.79
AL-107,Pickens County,74.18,123,20.55,53.63
AL-109,Pike County,49.33,37,-5.29,54.62
AL-111,Randolph County,56.79,78,1.89,54.9
AL-113,Russell County,49.43,61,-0.6,50.03
AL-115,St. Clair County,59.16,86,3.81,55.35
AL-117,Shelby County,53.66,59,-1.45,55.11
AL-119,Sumter County,58.74,94,4.37,54.37
AL-121,Talladega County,58,85,4.09,53.91
AL-123,Tallapoosa County,53.74,65,-0.66,54.4
AL-125,Tuscaloosa County,62.61,97,6.94,55.67
AL-127,Walker County,65.24,103,8.44,56.8
AL-129,Washington County,63.35,86,3.34,60.01
AL-131,Wilcox County,43.91,13,-10.58,54.49
AL-133,Winston County,77.07,125,20.42,56.65
AZ-001,Apache County,12.7,63,-0.73,13.43
AZ-003,Cochise County,16.98,98,2.42,14.56
AZ-005,Coconino County,13.24,72,-0.32,13.56
AZ-007,Gila County,22.61,98,1.93,20.68
AZ-009,Graham County,18.43,107,3.24,15.19
AZ-011,Greenlee County,18.85,93,2.1,16.75
AZ-012,La Paz County,5.43,58,-0.53,5.96
AZ-013,Maricopa County,11.52,106,2.29,9.23
AZ-015,Mohave County,12.65,101,2.1,10.55
AZ-017,Navajo County,11,48,-1.34,12.34
AZ-019,Pima County,15.63,112,3.18,12.45
AZ-021,Pinal County,14.68,102,2.19,12.49
AZ-023,Santa Cruz County,22.9,115,4.54,18.36
AZ-025,Yavapai County,17.44,91,1.23,16.21
AZ-027,Yuma County,5.23,83,0.36,4.87
AR-001,Arkansas County,56.99,97,5.93,51.06
AR-003,Ashley County,70.61,118,17.49,53.12
AR-005,Baxter County,63.06,124,19.64,43.42
AR-007,Benton County,70.98,126,25.7,45.28
AR-009,Boone County,61.12,120,17.45,43.67
AR-011,Bradley County,70.14,116,18.09,52.05
AR-013,Calhoun County,68.08,115,16.4,51.68
AR-015,Carroll County,62.16,122,17.51,44.65
AR-017,Chicot County,70.07,118,17.06,53.01
AR-019,Clark County,68,116,16.42,51.58
AR-021,Clay County,68.28,123,20.47,47.81
AR-023,Cleburne County,64.58,118,14.51,50.07
AR-025,Cleveland County,69.66,120,18.05,51.61
AR-027,Columbia County,61,104,9.86,51.14
AR-029,Conway County,68.06,121,19,49.06
AR-031,Craighead County,71.62,124,23.1,48.52
AR-033,Crawford County,74.44,125,26.78,47.66
AR-035,Crittenden County,74.57,126,24.55,50.02
AR-037,Cross County,73.95,124,23.57,50.38
AR-039,Dallas County,62.14,108,10.82,51.32
AR-041,Desha County,70.45,121,18.93,51.52
AR-043,Drew County,70.51,120,17.84,52.67
AR-045,Faulkner County,69.91,121,19.58,50.33
AR-047,Franklin County,73.31,125,25.22,48.09
AR-049,Fulton County,61.58,120,16.33,45.25
AR-051,Garland County,63.12,110,10.47,52.65
AR-053,Grant County,69.06,118,17.51,51.55
AR-055,Greene County,70.41,125,22.64,47.77
AR-057,Hempstead County,65.39,117,14.8,50.59
AR-059,Hot Spring County,64.87,115,12.5,52.37
AR-061,Howard County,73.38,119,21.41,51.97
AR-063,Independence County,67.74,122,19.34,48.4
AR-065,Izard County,64.4,120,18.66,45.74
AR-067,Jackson County,68.21,122,19.46,48.75
AR-069,Jefferson County,68.09,120,16.85,51.24
AR-071,Johnson County,70.79,121,21.34,49.45
AR-073,Lafayette County,57.55,97,7.67,49.88
AR-075,Lawrence County,67.52,124,20.12,47.4
AR-077,Lee County,76.67,126,25.5,51.17
AR-079,Lincoln County,68.77,120,16.48,52.29
AR-081,Little River County,59.86,109,11.18,48.68
AR-083,Logan County,65.28,120,18.41,46.87
AR-085,Lonoke County,68.14,122,18.03,50.11
AR-087,Madison County,69.43,125,21.8,47.63
AR-089,Marion County,60.82,122,17.83,42.99
AR-091,Miller County,57.06,101,8.11,48.95
AR-093,Mississippi County,69.59,125,21.02,48.57
AR-095,Monroe County,60.95,109,10.34,50.61
AR-097,Montgomery County,71.07,117,18.6,52.47
AR-099,Nevada County,64.44,114,13.35,51.09
AR-101,Newton County,72.05,122,23.85,48.2
AR-103,Ouachita County,59.74,102,8.35,51.39
AR-105,Perry County,63.2,116,14.16,49.04
AR-107,Phillips County,66.12,116,14.34,51.78
AR-109,Pike County,78.38,122,25.45,52.93
AR-111,Poinsett County,72.31,125,23.17,49.14
AR-113,Polk County,71.51,117,18.72,52.79
AR-115,Pope County,64.38,118,14.98,49.4
AR-117,Prairie County,60.22,107,10.09,50.13
AR-119,Pulaski County,71.36,121,20.63,50.73
AR-121,Randolph County,66.15,123,18.95,47.2
AR-123,St. Francis County,75.24,126,24.31,50.93
AR-125,Saline County,68.81,118,16.61,52.2
AR-127,Scott County,68.96,122,20.58,48.38
AR-129,Searcy County,67.27,122,20.81,46.46
AR-131,Sebastian County,73.06,124,27.65,45.41
AR-133,Sevier County,66.69,116,16.1,50.59
AR-135,Sharp County,65.22,122,18.26,46.96
AR-137,Stone County,65.2,119,17.57,47.63
AR-139,Union County,68.82,114,16.56,52.26
AR-141,Van Buren County,66.68,118,16.1,50.58
AR-143,Washington County,69.22,123,22.19,47.03
AR-145,White County,64.84,117,14.58,50.26
AR-147,Woodruff County,63.67,115,13.71,49.96
AR-149,Yell County,59.73,109,11.43,48.3
CA-001,Alameda County,20.11,80,1.37,18.74
CA-003,Alpine County,40.9,88,4.71,36.19
CA-005,Amador County,42.88,101,7.66,35.22
CA-007,Butte County,52.15,97,7.77,44.38
CA-009,Calaveras County,42.66,107,8.41,34.25
CA-011,Colusa County,28.4,104,6.42,21.98
CA-013,Contra Costa County,20.17,77,1.7,18.47
CA-015,Del Norte County,84.45,78,4.29,80.16
CA-017,El Dorado County,53.36,95,8.71,44.65
CA-019,Fresno County,21.81,92,2.21,19.6
CA-021,Glenn County,32.98,106,7.12,25.86
CA-023,Humboldt County,70.88,88,7.37,63.51
CA-025,Imperial County,3.13,69,-0.25,3.38
CA-027,Inyo County,8.41,113,2.16,6.25
CA-029,Kern County,10.83,98,1.77,9.06
CA-031,Kings County,8.58,95,0.97,7.61
CA-033,Lake County,54.23,104,10.79,43.44
CA-035,Lassen County,23.52,93,3.07,20.45
CA-037,Los Angeles County,18,93,2.46,15.54
CA-039,Madera County,21.32,52,-1.79,23.11
CA-041,Marin County,42.31,97,6.84,35.47
CA-043,Mariposa County,32.9,69,0.1,32.8
CA-045,Mendocino County,58.48,91,6.84,51.64
CA-047,Merced County,12.22,88,0.96,11.26
CA-049,Modoc County,21.57,102,3.46,18.11
CA-051,Mono County,16.41,74,0.75,15.66
CA-053,Monterey County,26.66,111,6.57,20.09
CA-055,Napa County,37.52,99,6.45,31.07
CA-057,Nevada County,58.4,91,8.04,50.36
CA-059,Orange County,16.4,98,2.86,13.54
CA-061,Placer County,53.97,93,8.19,45.78
CA-063,Plumas County,48.31,92,7.04,41.27
CA-065,Riverside County,10.85,102,2.35,8.5
CA-067,Sacramento County,22.63,102,3.97,18.66
CA-069,San Benito County,20.62,104,3.87,16.75
CA-071,San Bernardino County,8.95,104,2.08,6.87
CA-073,San Diego County,18.62,104,4.33,14.29
CA-075,San Francisco County,26.44,76,2.17,24.27
CA-077,San Joaquin County,15.92,91,1.88,14.04
CA-079,San Luis Obispo County,18.68,88,1.54,17.14
CA-081,San Mateo County,30.19,78,1.55,28.64
CA-083,Santa Barbara County,19.76,83,0.99,18.77
CA-085,Santa Clara County,28.91,106,5.79,23.12
CA-087,Santa Cruz County,40.15,100,7.11,33.04
CA-089,Shasta County,51.23,105,9.31,41.92
CA-091,Sierra County,52.48,88,6.68,45.8
CA-093,Siskiyou County,39.47,74,0.6,38.87
CA-095,Solano County,24.26,101,4.5,19.76
CA-097,Sonoma County,52.1,101,10.07,42.03
CA-099,Stanislaus County,15.81,96,2.18,13.63
CA-101,Sutter County,24.46,107,5.51,18.95
CA-103,Tehama County,42.59,98,6.07,36.52
CA-105,Trinity County,62.43,84,4.91,57.52
CA-107,Tulare County,25.78,96,3.94,21.84
CA-109,Tuolumne County,45.81,88,4.95,40.86
CA-111,Ventura County,23.35,93,3,20.35
CA-113,Yolo County,28.15,116,8.17,19.98
CA-115,Yuba County,46.14,102,8.46,37.68
CO-001,Adams County,15.62,72,0.46,15.16
CO-003,Alamosa County,10.59,67,0.21,10.38
CO-005,Arapahoe County,16.16,72,0.26,15.9
CO-007,Archuleta County,24.29,79,0.94,23.35
CO-009,Baca County,15.35,58,-0.62,15.97
CO-011,Bent County,11.38,35,-2.52,13.9
CO-013,Boulder County,19.79,66,-0.3,20.09
CO-014,Broomfield County,13.6,52,-1.14,14.74
CO-015,Chaffee County,18.27,81,0.68,17.59
CO-017,Cheyenne County,16.24,79,0.85,15.39
CO-019,Clear Creek County,25.66,59,-0.36,26.02
CO-021,Conejos County,18.27,79,1.05,17.22
CO-023,Costilla County,17.32,62,-0.29,17.61
CO-025,Crowley County,10.47,36,-1.54,12.01
CO-027,Custer County,18.86,51,-1.63,20.49
CO-029,Delta County,18.16,71,0.52,17.64
CO-031,Denver County,13.54,50,-1.47,15.01
CO-033,Dolores County,23,70,-0.31,23.31
CO-035,Douglas County,16.59,44,-1.65,18.24
CO-037,Eagle County,24.74,78,0.73,24.01
CO-039,Elbert County,16.3,61,-0.27,16.57
CO-041,El Paso County,14.33,40,-1.7,16.03
CO-043,Fremont County,12.53,37,-1.76,14.29
CO-045,Garfield County,23.53,86,1.06,22.47
CO-047,Gilpin County,22.19,58,-0.69,22.88
CO-049,Grand County,22.6,69,0.24,22.36
CO-051,Gunnison County,24.26,75,1.05,23.21
CO-053,Hinsdale County,34.03,94,3.19,30.84
CO-055,Huerfano County,16.84,54,-1.07,17.91
CO-057,Jackson County,26.02,101,2.91,23.11
CO-059,Jefferson County,17.06,49,-1.13,18.19
CO-061,Kiowa County,13.84,56,-0.41,14.25
CO-063,Kit Carson County,15.69,47,-1.15,16.84
CO-065,Lake County,26.16,88,1.96,24.2
CO-067,La Plata County,22.82,67,-0.53,23.35
CO-069,Larimer County,20.9,82,0.91,19.99
CO-071,Las Animas County,13.39,23,-2.9,16.29
CO-073,Lincoln County,13.34,51,-0.94,14.28
CO-075,Logan County,17.16,80,0.52,16.64
CO-077,Mesa County,17.56,77,0.7,16.86
CO-079,Mineral County,33.68,94,3.17,30.51
CO-081,Moffat County,17.01,101,2.18,14.83
CO-083,Montezuma County,17.21,72,0.05,17.16
CO-085,Montrose County,15.47,72,-0.02,15.49
CO-087,Morgan County,15.62,81,1.1,14.52
CO-089,Otero County,10.67,25,-2.75,13.42
CO-091,Ouray County,21.53,61,-0.78,22.31
CO-093,Park County,17.21,65,-0.15,17.36
CO-095,Phillips County,18.87,78,0.92,17.95
CO-097,Pitkin County,31.55,92,2.44,29.11
CO-099,Prowers County,13.51,45,-1.66,15.17
CO-101,Pueblo County,12.97,56,-0.61,13.58
CO-103,Rio Blanco County,20.57,92,1.75,18.82
CO-105,Rio Grande County,15.43,79,0.85,14.58
CO-107,Routt County,28.1,100,3.06,25.04
CO-109,Saguache County,17.04,79,0.43,16.61
CO-111,San Juan County,45.02,93,3.35,41.67
CO-113,San Miguel County,18.03,53,-1.03,19.06
CO-115,Sedgwick County,21.89,113,3.77,18.12
CO-117,Summit County,27.02,77,0.51,26.51
CO-119,Teller County,16.95,37,-2.23,19.18
CO-121,Washington County,15.02,41,-1.49,16.51
CO-123,Weld County,16.11,99,2.24,13.87
CO-125,Yuma County,15.73,43,-1.83,17.56
CT-001,Fairfield County,48.87,75,1.05,47.82
CT-003,Hartford County,49.98,90,3.48,46.5
CT-005,Litchfield County,47.32,56,-0.86,48.18
CT-007,Middlesex County,51.04,94,4.27,46.77
CT-009,New Haven County,50.54,88,3.03,47.51
CT-011,New London County,52.12,105,6.47,45.65
CT-013,Tolland County,51.64,103,6.01,45.63
CT-015,Windham County,51.31,100,5.57,45.74
DE-001,Kent County,37.86,25,-5.12,42.98
DE-003,New Castle County,44.32,73,1.16,43.16
DE-005,Sussex County,40.8,42,-2.73,43.53
FL-001,Alachua County,48.58,39,-4.14,52.72
FL-003,Baker County,36.07,5,-15.53,51.6
FL-005,Bay County,47.62,20,-11.08,58.7
FL-007,Bradford County,42.3,12,-10.1,52.4
FL-009,Brevard County,53.19,75,2.55,50.64
FL-011,Broward County,59.59,77,2.4,57.19
FL-013,Calhoun County,44.87,13,-13.43,58.3
FL-015,Charlotte County,51.83,69,0.83,51
FL-017,Citrus County,51.56,53,-1.9,53.46
FL-019,Clay County,43.34,17,-8.63,51.97
FL-021,Collier County,60.01,108,7.78,52.23
FL-023,Columbia County,40.9,14,-10.68,51.58
FL-027,DeSoto County,48.48,48,-3.02,51.5
FL-029,Dixie County,57.1,75,3.29,53.81
FL-031,Duval County,40.62,16,-9.7,50.32
FL-033,Escambia County,53.55,25,-9.01,62.56
FL-035,Flagler County,47.88,41,-4.1,51.98
FL-037,Franklin County,44.29,13,-14.12,58.41
FL-039,Gadsden County,38,4,-18.75,56.75
FL-041,Gilchrist County,54.17,72,1.31,52.86
FL-043,Glades County,48.68,45,-1.8,50.48
FL-045,Gulf County,46.8,14,-11.87,58.67
FL-047,Hamilton County,37.77,8,-14.15,51.92
FL-049,Hardee County,48.88,41,-3.79,52.67
FL-051,Hendry County,51.27,60,-0.75,52.02
FL-053,Hernando County,54.11,80,0.42,53.69
FL-055,Highlands County,46.81,40,-3.88,50.69
FL-057,Hillsborough County,58.12,101,5.61,52.51
FL-059,Holmes County,47.6,16,-10.32,57.92
FL-061,Indian River County,49.3,48,-3.35,52.65
FL-063,Jackson County,43.17,14,-11.7,54.87
FL-065,Jefferson County,38.02,4,-17.2,55.22
FL-067,Lafayette County,48.92,29,-5.59,54.51
FL-069,Lake County,48.03,46,-3.07,51.1
FL-071,Lee County,54.88,96,4.73,50.15
FL-073,Leon County,36.64,3,-20.78,57.42
FL-075,Levy County,55.23,77,2.11,53.12
FL-077,Liberty County,43.83,10,-15.18,59.01
FL-079,Madison County,40.7,15,-13.01,53.71
FL-081,Manatee County,50.36,47,-2.35,52.71
FL-083,Marion County,46.74,27,-6.18,52.92
FL-085,Martin County,56.84,79,2.58,54.26
FL-086,Miami-Dade County,52.38,44,-2.87,55.25
FL-087,Monroe County,48.19,49,-2.76,50.95
FL-089,Nassau County,41.39,18,-9.26,50.65
FL-091,Okaloosa County,54.31,37,-6.63,60.94
FL-093,Okeechobee County,48.16,44,-2.86,51.02
FL-095,Orange County,50.2,63,-0.39,50.59
FL-097,Osceola County,50.8,65,0.26,50.54
FL-099,Palm Beach County,58.31,72,1.26,57.05
FL-101,Pasco County,56.51,87,3.28,53.23
FL-103,Pinellas County,58.51,104,6.76,51.75
FL-105,Polk County,55.23,85,3.31,51.92
FL-107,Putnam County,47.98,33,-5.29,53.27
FL-109,St. Johns County,44.61,30,-6.48,51.09
FL-111,St. Lucie County,52.78,64,-0.19,52.97
FL-113,Santa Rosa County,51.51,21,-10.79,62.3
FL-115,Sarasota County,46.38,29,-5.85,52.23
FL-117,Seminole County,51.14,69,0.41,50.73
FL-119,Sumter County,50.24,51,-2.28,52.52
FL-121,Suwannee County,43.11,19,-10.14,53.25
FL-123,Taylor County,45.15,19,-10.56,55.71
FL-125,Union County,41.42,13,-10.39,51.81
FL-127,Volusia County,52.7,72,1.61,51.09
FL-129,Wakulla County,38.99,4,-19.38,58.37
FL-131,Walton County,53.07,32,-7.31,60.38
FL-133,Washington County,47.97,21,-9.58,57.55
GA-001,Appling County,39.55,19,-8.46,48.01
GA-003,Atkinson County,38.79,17,-10,48.79
GA-005,Bacon County,36.95,9,-11.28,48.23
GA-007,Baker County,44.06,32,-7.82,51.88
GA-009,Baldwin County,42.96,44,-3.6,46.56
GA-011,Banks County,54.67,77,1.65,53.02
GA-013,Barrow County,52.81,78,2.01,50.8
GA-015,Bartow County,51.87,70,0.56,51.31
GA-017,Ben Hill County,43.03,40,-4.54,47.57
GA-019,Berrien County,41.15,24,-7.35,48.5
GA-021,Bibb County,43.78,49,-2.73,46.51
GA-023,Bleckley County,46.19,65,-0.83,47.02
GA-025,Brantley County,45.78,45,-4.18,49.96
GA-027,Brooks County,40.17,14,-11.86,52.03
GA-029,Bryan County,47.04,58,-1.98,49.02
GA-031,Bulloch County,46.42,66,-1.18,47.6
GA-033,Burke County,46.14,77,0.61,45.53
GA-035,Butts County,44.96,46,-4.51,49.47
GA-037,Calhoun County,48.93,49,-3.11,52.04
GA-039,Camden County,45.69,40,-5.29,50.98
GA-043,Candler County,43.87,54,-3.14,47.01
GA-045,Carroll County,55.97,78,2.33,53.64
GA-047,Catoosa County,57.39,90,4.38,53.01
GA-049,Charlton County,39.19,9,-11.11,50.3
GA-051,Chatham County,47.87,62,-1.23,49.1
GA-053,Chattahoochee County,51.37,78,2.58,48.79
GA-055,Chattooga County,60.92,95,5.98,54.94
GA-057,Cherokee County,54.72,75,1.08,53.64
GA-059,Clarke County,52.14,80,2.12,50.02
GA-061,Clay County,47.56,40,-4.82,52.38
GA-063,Clayton County,50.48,71,0.27,50.21
GA-065,Clinch County,35.53,4,-14.31,49.84
GA-067,Cobb County,50.81,64,-0.46,51.27
GA-069,Coffee County,39.31,20,-8.91,48.22
GA-071,Colquitt County,41.74,22,-8.56,50.3
GA-073,Columbia County,45.55,66,-0.57,46.12
GA-075,Cook County,41.02,19,-8.36,49.38
GA-077,Coweta County,53.66,81,2.24,51.42
GA-079,Crawford County,45.86,58,-2.32,48.18
GA-081,Crisp County,47.49,68,0.43,47.06
GA-083,Dade County,61.32,100,7.13,54.19
GA-085,Dawson County,64.47,92,5,59.47
GA-087,Decatur County,37.39,5,-16.36,53.75
GA-089,DeKalb County,51.21,72,0.57,50.64
GA-091,Dodge County,44.71,54,-2.77,47.48
GA-093,Dooly County,46.62,61,-0.63,47.25
GA-095,Dougherty County,48.8,63,-0.74,49.54
GA-097,Douglas County,52.79,73,0.75,52.04
GA-099,Early County,42.78,22,-10.45,53.23
GA-101,Echols County,35.99,4,-14.97,50.96
GA-103,Effingham County,48.52,72,0.21,48.31
GA-105,Elbert County,45.49,51,-3.02,48.51
GA-107,Emanuel County,44.39,60,-2.04,46.43
GA-109,Evans County,45.54,62,-2.04,47.58
GA-111,Fannin County,70.59,106,10.5,60.09
GA-113,Fayette County,51.4,74,1.17,50.23
GA-115,Floyd County,57.41,93,5.23,52.18
GA-117,Forsyth County,58.31,92,4.62,53.69
GA-119,Franklin County,49.82,60,-0.61,50.43
GA-121,Fulton County,52.3,76,1.24,51.06
GA-123,Gilmer County,68.39,92,6.8,61.59
GA-125,Glascock County,46.87,72,-0.07,46.94
GA-127,Glynn County,46.45,44,-4.37,50.82
GA-129,Gordon County,57.64,88,4.75,52.89
GA-131,Grady County,37.64,8,-16.33,53.97
GA-133,Greene County,45.99,52,-2.11,48.1
GA-135,Gwinnett County,53.86,80,2.45,51.41
GA-137,Habersham County,67.9,84,4.12,63.78
GA-139,Hall County,57.33,85,2.56,54.77
GA-141,Hancock County,43.45,44,-3.83,47.28
GA-143,Haralson County,55.98,81,2.65,53.33
GA-145,Harris County,55.03,87,3.54,51.49
GA-147,Hart County,48.61,67,-0.65,49.26
GA-149,Heard County,55.37,81,2.26,53.11
GA-151,Henry County,48.18,61,-1.92,50.1
GA-153,Houston County,45.95,59,-1.23,47.18
GA-155,Irwin County,42.38,35,-5.26,47.64
GA-157,Jackson County,53.38,83,2.71,50.67
GA-159,Jasper County,43.33,37,-5.78,49.11
GA-161,Jeff Davis County,37.87,14,-9.51,47.38
GA-163,Jefferson County,49.04,84,2.75,46.29
GA-165,Jenkins County,44.66,62,-1.65,46.31
GA-167,Johnson County,45.3,66,-1.14,46.44
GA-169,Jones County,43.21,46,-3.93,47.14
GA-171,Lamar County,49.81,69,-0.2,50.01
GA-173,Lanier County,39.01,16,-10.64,49.65
GA-175,Laurens County,43.02,46,-3.74,46.76
GA-177,Lee County,50.1,72,1.32,48.78
GA-179,Liberty County,45.92,50,-3.35,49.27
GA-181,Lincoln County,43.5,51,-3.74,47.24
GA-183,Long County,45.17,45,-3.85,49.02
GA-185,Lowndes County,38.9,13,-12.02,50.92
GA-187,Lumpkin County,72.51,105,9.73,62.78
GA-189,McDuffie County,44.81,59,-2.23,47.04
GA-191,McIntosh County,47.01,52,-3.33,50.34
GA-193,Macon County,45.24,54,-2.95,48.19
GA-195,Madison County,52.89,84,3.12,49.77
GA-197,Marion County,51.43,78,1.85,49.58
GA-199,Meriwether County,57.82,97,6.56,51.26
GA-201,Miller County,40.3,12,-13.09,53.39
GA-205,Mitchell County,42.42,25,-8.47,50.89
GA-207,Monroe County,44.92,48,-3.68,48.6
GA-209,Montgomery County,37.66,14,-8.86,46.52
GA-211,Morgan County,46.36,53,-2.86,49.22
GA-213,Murray County,67.13,107,10.84,56.29
GA-215,Muscogee County,52.2,78,2.46,49.74
GA-217,Newton County,45.68,42,-4.44,50.12
GA-219,Oconee County,51.41,76,1.45,49.96
GA-221,Oglethorpe County,47.77,63,-0.99,48.76
GA-223,Paulding County,50.62,61,-0.91,51.53
GA-225,Peach County,44.99,52,-2.38,47.37
GA-227,Pickens County,59.36,74,1.69,57.67
GA-229,Pierce County,41.48,28,-7.32,48.8
GA-231,Pike County,55.12,89,4.73,50.39
GA-233,Polk County,53.81,83,2.55,51.26
GA-235,Pulaski County,46.39,65,-0.57,46.96
GA-237,Putnam County,42.71,37,-5.05,47.76
GA-239,Quitman County,47.93,52,-2.82,50.75
GA-241,Rabun County,79.16,103,9.72,69.44
GA-243,Randolph County,51.19,65,-0.07,51.26
GA-245,Richmond County,46.79,82,1.81,44.98
GA-247,Rockdale County,48.51,57,-2.01,50.52
GA-249,Schley County,49.33,64,0.18,49.15
GA-251,Screven County,44.6,60,-2.07,46.67
GA-253,Seminole County,39.27,7,-14.29,53.56
GA-255,Spalding County,50.32,73,0.46,49.86
GA-257,Stephens County,55.37,64,-0.54,55.91
GA-259,Stewart County,50.87,74,1.58,49.29
GA-261,Sumter County,49.99,72,1.28,48.71
GA-263,Talbot County,54.82,87,4.09,50.73
GA-265,Taliaferro County,43.71,45,-4.37,48.08
GA-267,Tattnall County,43.44,44,-4.13,47.57
GA-269,Taylor County,48.27,61,-1.05,49.32
GA-271,Telfair County,41.22,26,-6.18,47.4
GA-273,Terrell County,52.3,73,2.06,50.24
GA-275,Thomas County,39.32,11,-13.86,53.18
GA-277,Tift County,42.1,26,-6.12,48.22
GA-279,Toombs County,39.46,20,-7.49,46.95
GA-281,Towns County,75.02,113,12.02,63
GA-283,Treutlen County,39.86,29,-6.66,46.52
GA-285,Troup County,55.74,90,3.82,51.92
GA-287,Turner County,45.49,58,-2.27,47.76
GA-289,Twiggs County,45.49,60,-1.18,46.67
GA-291,Union County,73.07,112,12.1,60.97
GA-293,Upson County,54.72,86,4.49,50.23
GA-295,Walker County,55.35,76,1.44,53.91
GA-297,Walton County,50.11,62,-0.53,50.64
GA-299,Ware County,37.01,8,-12.14,49.15
GA-301,Warren County,44.81,58,-2.7,47.51
GA-303,Washington County,44.78,64,-1.64,46.42
GA-305,Wayne County,45.11,43,-4.39,49.5
GA-307,Webster County,51.89,75,2.2,49.69
GA-309,Wheeler County,38.98,21,-7.75,46.73
GA-311,White County,73.43,100,9.34,64.09
GA-313,Whitfield County,60.14,96,6.45,53.69
GA-315,Wilcox County,45.83,62,-1.45,47.28
GA-317,Wilkes County,43.2,48,-4.89,48.09
GA-319,Wilkinson County,44.04,55,-2.33,46.37
GA-321,Worth County,45.5,49,-2.92,48.42
ID-001,Ada County,15.28,110,2.96,12.32
ID-003,Adams County,35.82,92,3.36,32.46
ID-005,Bannock County,21.6,94,2.11,19.49
ID-007,Bear Lake County,26.3,110,4.88,21.42
ID-009,Benewah County,31.86,70,0.5,31.36
ID-011,Bingham County,15.45,96,1.95,13.5
ID-013,Blaine County,20.13,88,1.32,18.81
ID-015,Boise County,34.26,94,3.7,30.56
ID-017,Bonner County,33.3,42,-2.61,35.91
ID-019,Bonneville County,25.05,110,4.73,20.32
ID-021,Boundary County,36.73,54,-1.35,38.08
ID-023,Butte County,14.07,74,0.49,13.58
ID-025,Camas County,24.16,72,-0.23,24.39
ID-027,Canyon County,12.78,119,3.23,9.55
ID-029,Caribou County,26.54,105,4.14,22.4
ID-031,Cassia County,19.59,110,4.08,15.51
ID-033,Clark County,16.97,68,-0.14,17.11
ID-035,Clearwater County,44.06,53,-2.7,46.76
ID-037,Custer County,23.66,79,1.07,22.59
ID-039,Elmore County,22.08,85,1.91,20.17
ID-041,Franklin County,27.65,109,4.62,23.03
ID-043,Fremont County,25.44,104,3.78,21.66
ID-045,Gem County,23,109,4.22,18.78
ID-047,Gooding County,10.78,61,-0.4,11.18
ID-049,Idaho County,37.47,69,-0.06,37.53
ID-051,Jefferson County,10.22,79,0.54,9.68
ID-053,Jerome County,10.36,78,0.63,9.73
ID-055,Kootenai County,32.35,68,0.04,32.31
ID-057,Latah County,31.63,76,1.06,30.57
ID-059,Lemhi County,19.75,57,-1.43,21.18
