Location ID,Location,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
MI-141,Presque Isle County,33.7,101,1.8,31.9
MI-143,Roscommon County,34.1,106,2.7,31.4
MI-145,Saginaw County,39.2,113,3,36.2
MI-147,St. Clair County,41.3,117,3.3,38
MI-149,St. Joseph County,40.5,116,2.9,37.6
MI-151,Sanilac County,39.2,115,2.8,36.4
MI-153,Schoolcraft County,31.8,85,0.8,31
MI-155,Shiawassee County,39.1,113,2.7,36.4
MI-157,Tuscola County,39,115,3,36
MI-159,Van Buren County,40.9,118,3.2,37.7
MI-161,Washtenaw County,39.9,120,3.1,36.8
MI-163,Wayne County,41.8,118,3.2,38.6
MI-165,Wexford County,34.1,105,2.2,31.9
MN-001,Aitkin County,29.2,93,1.6,27.6
MN-003,Anoka County,34,85,1.2,32.8
MN-005,Becker County,28.4,65,0.2,28.2
MN-007,Beltrami County,27.2,88,1.3,25.9
MN-009,Benton County,32,88,1,31
MN-011,Big Stone County,31.9,78,0.6,31.3
MN-013,Blue Earth County,34.8,80,0.7,34.1
MN-015,Brown County,34.6,90,1.2,33.4
MN-017,Carlton County,28.6,92,1.3,27.3
MN-019,Carver County,34.3,78,0.8,33.5
MN-021,Cass County,29.5,91,1.4,28.1
MN-023,Chippewa County,32.8,84,1,31.8
MN-025,Chisago County,32.9,86,1.1,31.8
MN-027,Clay County,29.5,60,0,29.5
MN-029,Clearwater County,27.2,72,0.4,26.8
MN-031,Cook County,25.8,89,1.2,24.6
MN-033,Cottonwood County,34.2,94,1.4,32.8
MN-035,Crow Wing County,30.6,93,1.5,29.1
MN-037,Dakota County,34.9,79,0.7,34.2
MN-039,Dodge County,33.6,89,1.3,32.3
MN-041,Douglas County,30.6,82,0.8,29.8
MN-043,Faribault County,34.9,81,0.7,34.2
MN-045,Fillmore County,34.2,93,1.4,32.8
MN-047,Freeborn County,34.5,86,1,33.5
MN-049,Goodhue County,34.1,81,0.7,33.4
MN-051,Grant County,31.5,84,0.9,30.6
MN-053,Hennepin County,34.6,84,1.1,33.5
MN-055,Houston County,36.2,95,1.4,34.8
MN-057,Hubbard County,28.5,80,0.9,27.6
MN-059,Isanti County,32.8,86,1,31.8
MN-061,Itasca County,27.6,91,1.7,25.9
MN-063,Jackson County,34,88,1.2,32.8
MN-065,Kanabec County,31.3,93,1.2,30.1
MN-067,Kandiyohi County,32,72,0.6,31.4
MN-069,Kittson County,28.7,105,2.7,26
MN-071,Koochiching County,26.8,94,1.9,24.9
MN-073,Lac qui Parle County,32.7,80,0.7,32
MN-075,Lake County,26.1,88,1.2,24.9
MN-077,Lake of the Woods County,27.2,103,2.4,24.8
MN-079,Le Sueur County,34.5,79,0.7,33.8
MN-081,Lincoln County,32.7,82,0.8,31.9
MN-083,Lyon County,33.3,76,0.5,32.8
MN-085,McLeod County,33.6,82,0.9,32.7
MN-087,Mahnomen County,27.2,54,-0.2,27.4
MN-089,Marshall County,28,91,1.6,26.4
MN-091,Martin County,34.7,85,0.9,33.8
MN-093,Meeker County,31.9,68,0.1,31.8
MN-095,Mille Lacs County,31.5,93,1.2,30.3
MN-097,Morrison County,31.3,86,0.9,30.4
MN-099,Mower County,34.2,95,1.6,32.6
MN-101,Murray County,33.1,84,0.8,32.3
MN-103,Nicollet County,34.9,87,1.1,33.8
MN-105,Nobles County,33.6,86,1,32.6
MN-107,Norman County,28.5,55,-0.3,28.8
MN-109,Olmsted County,33.5,87,1.1,32.4
MN-111,Otter Tail County,30,72,0.5,29.5
MN-113,Pennington County,27.4,73,0.5,26.9
MN-115,Pine County,30.7,101,2,28.7
MN-117,Pipestone County,33.3,96,1.6,31.7
MN-119,Polk County,28.1,66,0.3,27.8
MN-121,Pope County,31.4,82,0.9,30.5
MN-123,Ramsey County,35.2,86,1.2,34
MN-125,Red Lake County,27.6,63,0.1,27.5
MN-127,Redwood County,34,87,1.1,32.9
MN-129,Renville County,33.6,88,1.1,32.5
MN-131,Rice County,34.3,84,0.8,33.5
MN-133,Rock County,34.4,95,1.7,32.7
MN-135,Roseau County,27.8,106,2.8,25
MN-137,St. Louis County,26.6,94,1.6,25
MN-139,Scott County,34.9,78,0.7,34.2
MN-141,Sherburne County,32.9,88,1.2,31.7
MN-143,Sibley County,34.7,89,1.2,33.5
MN-145,Stearns County,31.7,75,0.6,31.1
MN-147,Steele County,34.1,86,1.1,33
MN-149,Stevens County,31.6,80,0.7,30.9
MN-151,Swift County,32,75,0.7,31.3
MN-153,Todd County,30.6,82,0.7,29.9
MN-155,Traverse County,32,86,1,31
MN-157,Wabasha County,34.2,77,0.7,33.5
MN-159,Wadena County,29.9,88,1.1,28.8
MN-161,Waseca County,34.2,80,0.6,33.6
MN-163,Washington County,34.8,87,1.2,33.6
MN-165,Watonwan County,34.9,90,1.1,33.8
MN-167,Wilkin County,30.8,68,0.4,30.4
MN-169,Winona County,35,88,1,34
MN-171,Wright County,33.1,81,0.9,32.2
MN-173,Yellow Medicine County,33.2,80,0.8,32.4
MS-001,Adams County,55.6,109,1.6,54
MS-003,Alcorn County,50.4,120,2.2,48.2
MS-005,Amite County,56.6,122,3,53.6
MS-007,Attala County,53.3,119,2.3,51
MS-009,Benton County,50.8,119,2,48.8
MS-011,Bolivar County,54.7,123,2.9,51.8
MS-013,Calhoun County,52.8,121,2.2,50.6
MS-015,Carroll County,54.3,123,3.1,51.2
MS-017,Chickasaw County,53.6,125,2.7,50.9
MS-019,Choctaw County,53.1,124,2.5,50.6
MS-021,Claiborne County,55,113,1.8,53.2
MS-023,Clarke County,55.8,125,3.9,51.9
MS-025,Clay County,54.4,126,3.2,51.2
MS-027,Coahoma County,54.1,124,2.6,51.5
MS-029,Copiah County,56,123,3.2,52.8
MS-031,Covington County,55.3,123,2.8,52.5
MS-033,DeSoto County,53,121,2.1,50.9
MS-035,Forrest County,56.2,123,3,53.2
MS-037,Franklin County,55.6,118,2.2,53.4
MS-039,George County,57.2,126,3.2,54
MS-041,Greene County,56.4,124,3.3,53.1
MS-043,Grenada County,53.5,123,2.5,51
MS-045,Hancock County,58.9,122,2.7,56.2
MS-047,Harrison County,58.6,122,2.7,55.9
MS-049,Hinds County,56.2,123,3.4,52.8
MS-051,Holmes County,55.4,123,3,52.4
MS-053,Humphreys County,56.5,124,3.6,52.9
MS-055,Issaquena County,56.1,124,3.2,52.9
MS-057,Itawamba County,52.6,125,3,49.6
MS-059,Jackson County,58.9,125,3,55.9
MS-061,Jasper County,55.2,126,3.4,51.8
MS-063,Jefferson County,54.8,106,1.3,53.5
MS-065,Jefferson Davis County,55.8,123,3,52.8
MS-067,Jones County,55.4,124,2.7,52.7
MS-069,Kemper County,54.8,126,3.4,51.4
MS-071,Lafayette County,51.9,115,1.7,50.2
MS-073,Lamar County,56.3,123,2.8,53.5
MS-075,Lauderdale County,55.8,126,4.2,51.6
MS-077,Lawrence County,56.2,125,3.2,53
MS-079,Leake County,53.6,120,2.5,51.1
MS-081,Lee County,53,125,2.8,50.2
MS-083,Leflore County,55.8,124,3.8,52
MS-085,Lincoln County,56,122,2.9,53.1
MS-087,Lowndes County,54.6,126,3.3,51.3
MS-089,Madison County,54.9,117,2.2,52.7
MS-091,Marion County,56.6,123,2.8,53.8
MS-093,Marshall County,51.5,119,1.9,49.6
MS-095,Monroe County,53.8,126,3.1,50.7
MS-097,Montgomery County,52.7,119,2,50.7
MS-099,Neshoba County,54.5,126,3.8,50.7
MS-101,Newton County,55.4,126,4.4,51
MS-103,Noxubee County,54.7,126,3.3,51.4
MS-105,Oktibbeha County,54.5,125,3.4,51.1
MS-107,Panola County,52.8,119,2,50.8
MS-109,Pearl River County,56.9,122,2.5,54.4
MS-111,Perry County,56.3,124,3.2,53.1
MS-113,Pike County,56.6,124,3,53.6
MS-115,Pontotoc County,52.7,122,2.3,50.4
MS-117,Prentiss County,51.4,123,2.5,48.9
MS-119,Quitman County,53.8,124,2.5,51.3
MS-121,Rankin County,54.7,121,2.7,52
MS-123,Scott County,53.9,123,2.8,51.1
MS-125,Sharkey County,56.4,125,3.4,53
MS-127,Simpson County,55.2,123,3,52.2
MS-129,Smith County,54.5,123,2.8,51.7
MS-131,Stone County,56.7,122,2.8,53.9
MS-133,Sunflower County,55.5,123,3.4,52.1
MS-135,Tallahatchie County,54.3,123,2.9,51.4
MS-137,Tate County,52.7,120,2.1,50.6
MS-139,Tippah County,50.8,120,2.1,48.7
MS-141,Tishomingo County,50.8,124,2.9,47.9
MS-143,Tunica County,53.9,124,2.6,51.3
MS-145,Union County,51.9,121,2.2,49.7
MS-147,Walthall County,56.7,124,2.9,53.8
MS-149,Warren County,56.1,120,2.8,53.3
MS-151,Washington County,55.6,123,3.1,52.5
MS-153,Wayne County,55.5,124,3.1,52.4
MS-155,Webster County,53,122,2.3,50.7
MS-157,Wilkinson County,57.1,121,2.7,54.4
MS-159,Winston County,54,126,3.3,50.7
MS-161,Yalobusha County,52.7,121,2.1,50.6
MS-163,Yazoo County,56.2,123,2.9,53.3
MO-001,Adair County,41.7,96,1,40.7
MO-003,Andrew County,42,80,0.4,41.6
MO-005,Atchison County,41.6,99,1.3,40.3
MO-007,Audrain County,44.3,105,1.8,42.5
MO-009,Barry County,46.9,116,1.9,45
MO-011,Barton County,46.6,90,0.7,45.9
MO-013,Bates County,46.1,105,1.3,44.8
MO-015,Benton County,45.7,117,2.2,43.5
MO-017,Bollinger County,46.6,113,1.7,44.9
MO-019,Boone County,45.4,111,1.9,43.5
MO-021,Buchanan County,42.8,85,0.6,42.2
MO-023,Butler County,48.4,116,2.2,46.2
MO-025,Caldwell County,42.8,97,1.3,41.5
MO-027,Callaway County,45.3,108,1.8,43.5
MO-029,Camden County,46.8,121,3,43.8
MO-031,Cape Girardeau County,47.2,115,2,45.2
MO-033,Carroll County,43.9,102,1.5,42.4
MO-035,Carter County,46.4,121,2.7,43.7
MO-037,Cass County,45.5,112,2,43.5
MO-039,Cedar County,46.7,107,1.6,45.1
MO-041,Chariton County,44.4,107,1.9,42.5
MO-043,Christian County,45.9,119,2.1,43.8
MO-045,Clark County,42.3,89,0.7,41.6
MO-047,Clay County,44,100,1.4,42.6
MO-049,Clinton County,42.4,90,0.8,41.6
MO-051,Cole County,46.4,115,2.3,44.1
MO-053,Cooper County,45.1,108,2,43.1
MO-055,Crawford County,43.7,117,2.2,41.5
MO-057,Dade County,46.6,109,1.6,45
MO-059,Dallas County,45.6,117,1.8,43.8
MO-061,Daviess County,42,81,0.4,41.6
MO-063,DeKalb County,41.5,60,0,41.5
MO-065,Dent County,44.6,120,2.6,42
MO-067,Douglas County,45.8,116,2,43.8
MO-069,Dunklin County,50.6,119,2.5,48.1
MO-071,Franklin County,44.9,118,2.4,42.5
MO-073,Gasconade County,44.9,118,2.3,42.6
MO-075,Gentry County,41.3,82,0.5,40.8
MO-077,Greene County,46.1,120,2.4,43.7
MO-079,Grundy County,42.3,86,0.6,41.7
MO-081,Harrison County,41.2,87,0.6,40.6
MO-083,Henry County,46,113,1.8,44.2
MO-085,Hickory County,46.2,120,2.2,44
MO-087,Holt County,42.4,93,0.9,41.5
MO-089,Howard County,45.2,114,2.3,42.9
MO-091,Howell County,46.6,124,3.1,43.5
MO-093,Iron County,43.8,113,1.7,42.1
MO-095,Jackson County,45,105,1.8,43.2
MO-097,Jasper County,47.3,106,1.3,46
MO-099,Jefferson County,46.4,116,2.3,44.1
MO-101,Johnson County,45.2,111,2,43.2
MO-103,Knox County,41.8,91,0.7,41.1
MO-105,Laclede County,46.5,121,2.8,43.7
MO-107,Lafayette County,44.5,105,1.8,42.7
MO-109,Lawrence County,46.6,116,1.9,44.7
MO-111,Lewis County,42.8,90,0.7,42.1
MO-113,Lincoln County,44.8,113,2.2,42.6
MO-115,Linn County,43,98,1.2,41.8
MO-117,Livingston County,43.3,97,1.1,42.2
MO-119,McDonald County,48.2,120,2.3,45.9
MO-121,Macon County,43.2,103,1.5,41.7
MO-123,Madison County,44.8,108,1.5,43.3
MO-125,Maries County,46.2,121,2.6,43.6
MO-127,Marion County,43.4,97,1,42.4
MO-129,Mercer County,40.8,70,0.2,40.6
MO-131,Miller County,46.9,119,3,43.9
MO-133,Mississippi County,48.9,113,1.8,47.1
MO-135,Moniteau County,45.7,111,2.3,43.4
MO-137,Monroe County,44,104,1.6,42.4
MO-139,Montgomery County,44.6,112,2.1,42.5
MO-141,Morgan County,45.3,113,2.3,43
MO-143,New Madrid County,49.6,111,1.7,47.9
MO-145,Newton County,48.2,120,2.2,46
MO-147,Nodaway County,41.5,94,1.3,40.2
MO-149,Oregon County,47.1,124,3.4,43.7
MO-151,Osage County,45.9,116,2.2,43.7
MO-153,Ozark County,46.4,116,2.2,44.2
MO-155,Pemiscot County,51,118,2.4,48.6
MO-157,Perry County,46.4,116,2.3,44.1
MO-159,Pettis County,44.8,103,1.6,43.2
MO-161,Phelps County,45.7,120,2.6,43.1
MO-163,Pike County,44.2,104,1.8,42.4
MO-165,Platte County,44.2,101,1.4,42.8
MO-167,Polk County,46.2,119,2.1,44.1
MO-169,Pulaski County,47,124,3.4,43.6
MO-171,Putnam County,40.2,56,0,40.2
MO-173,Ralls County,43.9,100,1.5,42.4
MO-175,Randolph County,44.6,112,2.2,42.4
MO-177,Ray County,43.8,102,1.7,42.1
MO-179,Reynolds County,44.4,117,2.2,42.2
MO-181,Ripley County,47.4,117,2.5,44.9
MO-183,St. Charles County,45.9,114,2.2,43.7
MO-185,St. Clair County,46.3,107,1.6,44.7
MO-186,Ste. Genevieve County,46.1,115,2.1,44
MO-187,St. Francois County,44.7,112,1.6,43.1
MO-189,St. Louis County,46.8,114,2.1,44.7
MO-195,Saline County,44.8,108,2,42.8
MO-197,Schuyler County,41.2,96,0.9,40.3
MO-199,Scotland County,41.5,94,0.9,40.6
MO-201,Scott County,48.6,115,2.1,46.5
MO-203,Shannon County,46.1,124,3.4,42.7
MO-205,Shelby County,42.5,90,0.7,41.8
MO-207,Stoddard County,48.8,114,1.8,47
MO-209,Stone County,46.7,117,2,44.7
MO-211,Sullivan County,41.5,83,0.5,41
MO-213,Taney County,46.4,112,1.6,44.8
MO-215,Texas County,45.9,123,2.7,43.2
MO-217,Vernon County,46.3,90,0.8,45.5
MO-219,Warren County,45,117,2.4,42.6
MO-221,Washington County,44,110,1.8,42.2
MO-223,Wayne County,46.3,117,2,44.3
MO-225,Webster County,45.3,119,2.1,43.2
MO-227,Worth County,41.1,100,1.5,39.6
MO-229,Wright County,45.6,118,2.2,43.4
MO-510,St. Louis City,47.2,109,1.8,45.4
MT-001,Beaverhead County,26.1,70,0.4,25.7
MT-003,Big Horn County,30.6,25,-1.1,31.7
MT-005,Blaine County,27.3,23,-1.7,29
MT-007,Broadwater County,29.6,27,-0.7,30.3
MT-009,Carbon County,30.1,55,0.1,30
MT-011,Carter County,29.2,38,-0.8,30
MT-013,Cascade County,28.4,12,-1.7,30.1
MT-015,Chouteau County,27.4,10,-2.3,29.7
MT-017,Custer County,30,38,-0.8,30.8
MT-019,Daniels County,24.6,34,-1.1,25.7
MT-021,Dawson County,28.9,43,-0.6,29.5
MT-023,Deer Lodge County,26.3,61,0.2,26.1
MT-025,Fallon County,28.9,22,-1.3,30.2
MT-027,Fergus County,28.6,13,-2.2,30.8
MT-029,Flathead County,29.1,72,0.5,28.6
MT-031,Gallatin County,26.9,57,0.1,26.8
MT-033,Garfield County,28.9,23,-1.5,30.4
MT-035,Glacier County,26.4,31,-0.9,27.3
MT-037,Golden Valley County,28.6,12,-1.9,30.5
MT-039,Granite County,27.4,51,0.1,27.3
MT-041,Hill County,25.5,19,-1.9,27.4
MT-043,Jefferson County,28.2,29,-0.7,28.9
MT-045,Judith Basin County,27.1,16,-1.5,28.6
MT-047,Lake County,32.2,68,0.4,31.8
MT-049,Lewis and Clark County,28.1,32,-0.6,28.7
MT-051,Liberty County,25.4,17,-2.1,27.5
MT-053,Lincoln County,31.3,93,1.4,29.9
MT-055,McCone County,28.4,50,-0.3,28.7
MT-057,Madison County,27.1,36,-0.3,27.4
MT-059,Meagher County,27.2,43,-0.4,27.6
MT-061,Mineral County,31.3,59,0.3,31
MT-063,Missoula County,29.6,58,0.2,29.4
MT-065,Musselshell County,30.3,15,-1.5,31.8
MT-067,Park County,26.4,61,0.1,26.3
MT-069,Petroleum County,30.5,18,-1.6,32.1
MT-071,Phillips County,27.4,19,-1.9,29.3
MT-073,Pondera County,27,32,-0.9,27.9
MT-075,Powder River County,30.2,36,-0.9,31.1
MT-077,Powell County,27.2,57,0.2,27
MT-079,Prairie County,29.4,44,-0.8,30.2
MT-081,Ravalli County,28.6,48,0,28.6
MT-083,Richland County,27.8,37,-0.9,28.7
MT-085,Roosevelt County,26.6,35,-1,27.6
MT-087,Rosebud County,29.3,18,-1.5,30.8
MT-089,Sanders County,31.5,53,0.1,31.4
MT-091,Sheridan County,25.7,41,-0.8,26.5
MT-093,Silver Bow County,27.6,63,0.2,27.4
MT-095,Stillwater County,29.1,23,-1.2,30.3
MT-097,Sweet Grass County,29,29,-1,30
MT-099,Teton County,27.5,44,-0.4,27.9
MT-101,Toole County,26.3,29,-1.3,27.6
MT-103,Treasure County,29.9,22,-1.4,31.3
MT-105,Valley County,26.7,34,-1,27.7
MT-107,Wheatland County,27.9,17,-1.3,29.2
MT-109,Wibaux County,28.7,25,-1.3,30
MT-111,Yellowstone County,31.7,25,-1.1,32.8
NE-001,Adams County,39,95,1.1,37.9
NE-003,Antelope County,36.2,68,0.3,35.9
NE-005,Arthur County,34.2,57,-0.1,34.3
NE-007,Banner County,33,65,0.2,32.8
NE-009,Blaine County,34.7,58,0,34.7
NE-011,Boone County,37,84,0.8,36.2
NE-013,Box Butte County,32.2,52,-0.2,32.4
NE-015,Boyd County,36.1,77,0.5,35.6
NE-017,Brown County,34.8,71,0.3,34.5
NE-019,Buffalo County,37.4,84,0.7,36.7
NE-021,Burt County,38.3,89,1,37.3
NE-023,Butler County,38.7,79,0.5,38.2
NE-025,Cass County,40.5,89,0.9,39.6
NE-027,Cedar County,36.1,72,0.4,35.7
NE-029,Chase County,35.9,72,0.4,35.5
NE-031,Cherry County,33.4,60,0.1,33.3
NE-033,Cheyenne County,34.3,71,0.2,34.1
NE-035,Clay County,39.6,101,1.4,38.2
NE-037,Colfax County,38.2,86,0.9,37.3
NE-039,Cuming County,37.2,73,0.5,36.7
NE-041,Custer County,35.3,75,0.5,34.8
NE-043,Dakota County,36.7,79,0.7,36
NE-045,Dawes County,33,68,0.2,32.8
NE-047,Dawson County,36.5,80,0.5,36
NE-049,Deuel County,34.6,39,-0.4,35
NE-051,Dixon County,36.1,71,0.3,35.8
NE-053,Dodge County,38.8,93,1.1,37.7
NE-055,Douglas County,40.6,103,1.8,38.8
NE-057,Dundy County,36.3,53,0,36.3
NE-059,Fillmore County,39.7,82,0.8,38.9
NE-061,Franklin County,39.1,93,1,38.1
NE-063,Frontier County,36.8,83,0.7,36.1
NE-065,Furnas County,37.8,83,0.6,37.2
NE-067,Gage County,40,71,0.4,39.6
NE-069,Garden County,33.5,41,-0.4,33.9
NE-071,Garfield County,35.5,80,0.7,34.8
NE-073,Gosper County,37.2,76,0.4,36.8
NE-075,Grant County,32.6,41,-0.5,33.1
NE-077,Greeley County,36.7,83,0.9,35.8
NE-079,Hall County,38.5,90,1.1,37.4
NE-081,Hamilton County,39.4,95,1.1,38.3
NE-083,Harlan County,38.8,86,0.8,38
NE-085,Hayes County,36.2,72,0.3,35.9
NE-087,Hitchcock County,36.9,58,0,36.9
NE-089,Holt County,35.1,70,0.3,34.8
NE-091,Hooker County,32.9,20,-1.1,34
NE-093,Howard County,37.8,90,1.1,36.7
NE-095,Jefferson County,40.2,85,1,39.2
NE-097,Johnson County,40.6,90,0.9,39.7
NE-099,Kearney County,38.5,97,1.1,37.4
NE-101,Keith County,35.8,71,0.2,35.6
NE-103,Keya Paha County,34.4,61,-0.1,34.5
NE-105,Kimball County,32.1,67,0.3,31.8
NE-107,Knox County,36.2,71,0.5,35.7
NE-109,Lancaster County,40.1,90,0.8,39.3
NE-111,Lincoln County,35.5,75,0.3,35.2
NE-113,Logan County,34.5,67,0,34.5
NE-115,Loup County,35,76,0.6,34.4
NE-117,McPherson County,34.2,54,-0.1,34.3
NE-119,Madison County,37,76,0.6,36.4
NE-121,Merrick County,38.7,91,1,37.7
NE-123,Morrill County,33.5,45,-0.4,33.9
NE-125,Nance County,38.1,86,0.9,37.2
NE-127,Nemaha County,41.4,95,1.1,40.3
NE-129,Nuckolls County,40,100,1.3,38.7
NE-131,Otoe County,40.6,89,0.8,39.8
NE-133,Pawnee County,40.8,87,0.7,40.1
NE-135,Perkins County,35.6,76,0.4,35.2
NE-137,Phelps County,37.7,78,0.6,37.1
NE-139,Pierce County,36.3,73,0.5,35.8
NE-141,Platte County,38,85,0.9,37.1
NE-143,Polk County,38.7,73,0.4,38.3
NE-145,Red Willow County,37.6,86,0.8,36.8
NE-147,Richardson County,42.1,98,1.3,40.8
NE-149,Rock County,34.5,70,0.3,34.2
NE-151,Saline County,39.4,71,0.2,39.2
NE-153,Sarpy County,40.7,99,1.3,39.4
NE-155,Saunders County,40,98,1.4,38.6
NE-157,Scotts Bluff County,33.1,45,-0.3,33.4
NE-159,Seward County,39,70,0.2,38.8
NE-161,Sheridan County,32.7,69,0.3,32.4
NE-163,Sherman County,37,91,1.2,35.8
NE-165,Sioux County,30.9,46,-0.4,31.3
NE-167,Stanton County,37.1,77,0.5,36.6
NE-169,Thayer County,40.3,89,1.2,39.1
NE-171,Thomas County,34.1,35,-0.7,34.8
NE-173,Thurston County,37,76,0.6,36.4
NE-175,Valley County,36.2,87,1,35.2
NE-177,Washington County,39.8,97,1.5,38.3
NE-179,Wayne County,36.2,71,0.3,35.9
NE-181,Webster County,39.1,82,0.7,38.4
NE-183,Wheeler County,36,81,0.6,35.4
NE-185,York County,39.1,75,0.3,38.8
NV-001,Churchill County,36.3,91,1.2,35.1
NV-003,Clark County,52.1,82,1,51.1
NV-005,Douglas County,35.6,87,0.9,34.7
NV-007,Elko County,31.6,84,0.7,30.9
NV-009,Esmeralda County,39.4,108,2.8,36.6
NV-011,Eureka County,31.6,85,0.8,30.8
NV-013,Humboldt County,36,81,0.5,35.5
NV-015,Lander County,34,82,0.8,33.2
NV-017,Lincoln County,41.4,82,0.8,40.6
NV-019,Lyon County,36.8,100,1.4,35.4
NV-021,Mineral County,36.6,114,2.4,34.2
NV-023,Nye County,38.1,102,1.8,36.3
NV-027,Pershing County,37,94,1,36
NV-029,Storey County,38.8,100,1.6,37.2
NV-031,Washoe County,36.4,94,1,35.4
NV-033,White Pine County,32,88,0.8,31.2
NV-510,Carson City,37.1,105,1.5,35.6
NH-001,Belknap County,34.6,107,1.7,32.9
NH-003,Carroll County,32.5,103,1.7,30.8
NH-005,Cheshire County,35.4,114,2.6,32.8
NH-007,Coos County,29.2,101,1.7,27.5
NH-009,Grafton County,31.6,110,2.1,29.5
NH-011,Hillsborough County,37.1,118,2.8,34.3
NH-013,Merrimack County,35.4,114,2.5,32.9
NH-015,Rockingham County,37.8,113,2.3,35.5
NH-017,Strafford County,36,104,1.7,34.3
NH-019,Sullivan County,33.7,113,2.6,31.1
NJ-001,Atlantic County,46.7,121,4,42.7
NJ-003,Bergen County,44.8,121,3.7,41.1
NJ-005,Burlington County,46.1,122,3.6,42.5
NJ-007,Camden County,46.8,121,3.5,43.3
NJ-009,Cape May County,47.8,121,3.7,44.1
NJ-011,Cumberland County,47,121,3.7,43.3
NJ-013,Essex County,45.6,123,4.4,41.2
NJ-015,Gloucester County,47.2,122,3.4,43.8
NJ-017,Hudson County,47.7,122,3.7,44
NJ-019,Hunterdon County,42.7,121,4,38.7
NJ-021,Mercer County,44.9,123,3.6,41.3
NJ-023,Middlesex County,45.6,123,4.1,41.5
NJ-025,Monmouth County,46.1,123,4.1,42
NJ-027,Morris County,42.5,121,4.2,38.3
NJ-029,Ocean County,46,123,3.8,42.2
NJ-031,Passaic County,42.6,120,3.6,39
NJ-033,Salem County,47.4,122,3.4,44
NJ-035,Somerset County,44,121,4.2,39.8
NJ-037,Sussex County,39.9,118,2.8,37.1
NJ-039,Union County,46.3,123,4.6,41.7
NJ-041,Warren County,41.1,121,3.9,37.2
NM-001,Bernalillo County,39.8,116,2.1,37.7
NM-003,Catron County,33.5,113,1.9,31.6
NM-005,Chaves County,46,126,3.8,42.2
NM-006,Cibola County,33.9,100,1.2,32.7
NM-007,Colfax County,32.2,74,0.5,31.7
NM-009,Curry County,43.3,120,2.4,40.9
NM-011,De Baca County,44.2,121,2.6,41.6
NM-013,Dona Ana County,48.2,122,2.7,45.5
NM-015,Eddy County,49.1,126,3.4,45.7
NM-017,Grant County,42.5,117,1.9,40.6
NM-019,Guadalupe County,40.6,112,1.5,39.1
NM-021,Harding County,39,82,0.7,38.3
NM-023,Hidalgo County,45.3,118,2,43.3
NM-025,Lea County,46.1,112,1.8,44.3
NM-027,Lincoln County,40.9,125,2.5,38.4
NM-028,Los Alamos County,34.2,90,1,33.2
NM-029,Luna County,46.2,116,1.7,44.5
NM-031,McKinley County,34.6,98,1,33.6
NM-033,Mora County,33.6,112,1.5,32.1
NM-035,Otero County,44.7,120,2.3,42.4
NM-037,Quay County,43,106,1.3,41.7
NM-039,Rio Arriba County,31.4,109,1.5,29.9
NM-041,Roosevelt County,43.9,115,2.3,41.6
NM-043,Sandoval County,35.8,111,1.5,34.3
NM-045,San Juan County,37.2,100,1.4,35.8
NM-047,San Miguel County,38.6,103,1.2,37.4
NM-049,Santa Fe County,35.4,98,1,34.4
NM-051,Sierra County,44.4,121,2.1,42.3
NM-053,Socorro County,40.1,120,2.1,38
NM-055,Taos County,30,110,1.5,28.5
NM-057,Torrance County,36.4,114,1.7,34.7
NM-059,Union County,36.8,55,0.1,36.7
NM-061,Valencia County,40.8,119,2.2,38.6
NY-001,Albany County,37.8,111,1.8,36
NY-003,Allegany County,36.3,114,2.1,34.2
NY-005,Bronx County,47.7,119,3.4,44.3
NY-007,Broome County,36.8,106,1.2,35.6
NY-009,Cattaraugus County,36.3,115,2.3,34
NY-011,Cayuga County,37.6,96,1,36.6
NY-013,Chautauqua County,38.6,115,2.4,36.2
NY-015,Chemung County,37.7,114,2,35.7
NY-017,Chenango County,35.7,105,1.4,34.3
NY-019,Clinton County,33.6,101,1.4,32.2
NY-021,Columbia County,38.8,115,2.3,36.5
NY-023,Cortland County,35.5,97,1.1,34.4
NY-025,Delaware County,34.8,110,1.5,33.3
NY-027,Dutchess County,40.3,118,3.2,37.1
NY-029,Erie County,38.4,110,1.8,36.6
NY-031,Essex County,31.1,94,1.2,29.9
NY-033,Franklin County,31.3,96,1.5,29.8
NY-035,Fulton County,34.9,109,1.6,33.3
NY-037,Genesee County,37.8,94,1.2,36.6
NY-039,Greene County,36.2,107,1.7,34.5
NY-041,Hamilton County,30.4,104,1.5,28.9
NY-043,Herkimer County,32.6,102,1.2,31.4
NY-045,Jefferson County,35.8,106,2,33.8
NY-047,Kings County,48.4,122,3.4,45
NY-049,Lewis County,32.8,110,2,30.8
NY-051,Livingston County,38.2,108,1.9,36.3
NY-053,Madison County,35.8,107,1.4,34.4
NY-055,Monroe County,39.3,99,1.5,37.8
NY-057,Montgomery County,36.6,103,1.2,35.4
NY-059,Nassau County,46.7,119,3.3,43.4
NY-061,New York County,48.1,121,3.5,44.6
NY-063,Niagara County,39.6,100,1.4,38.2
NY-065,Oneida County,35.3,104,1.4,33.9
NY-067,Onondaga County,37.6,107,1.6,36
NY-069,Ontario County,38.2,101,1.5,36.7
NY-071,Orange County,40.7,118,2.8,37.9
NY-073,Orleans County,38.8,87,0.8,38
NY-075,Oswego County,37,106,1.7,35.3
NY-077,Otsego County,34.8,98,1,33.8
