Location ID,Location,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
PA-125,Washington County,63.3,115,2.2,61.1
PA-127,Wayne County,57.4,105,1.7,55.7
PA-129,Westmoreland County,62.4,111,2,60.4
PA-131,Wyoming County,57.4,100,1.2,56.2
PA-133,York County,64.1,116,2.5,61.6
RI-001,Bristol County,60.3,109,2,58.3
RI-003,Kent County,60.4,112,2.4,58
RI-005,Newport County,60,110,2.1,57.9
RI-007,Providence County,59.9,105,1.9,58
RI-009,Washington County,60.6,114,2.6,58
SC-001,Abbeville County,75.1,123,2.6,72.5
SC-003,Aiken County,78,125,3.1,74.9
SC-005,Allendale County,78.4,125,2.7,75.7
SC-007,Anderson County,74.5,125,3,71.5
SC-009,Bamberg County,77.8,121,2.1,75.7
SC-011,Barnwell County,78.4,125,2.9,75.5
SC-013,Beaufort County,78.3,124,3.1,75.2
SC-015,Berkeley County,78.2,122,2.3,75.9
SC-017,Calhoun County,77.5,124,2.3,75.2
SC-019,Charleston County,77.5,122,2.4,75.1
SC-021,Cherokee County,73.9,123,2.5,71.4
SC-023,Chester County,74.6,119,1.8,72.8
SC-025,Chesterfield County,75.8,126,3,72.8
SC-027,Clarendon County,77.4,121,1.9,75.5
SC-029,Colleton County,78.1,121,2.3,75.8
SC-031,Darlington County,77,126,3.2,73.8
SC-033,Dillon County,77.1,126,3,74.1
SC-035,Dorchester County,78.3,121,2.2,76.1
SC-037,Edgefield County,77,124,2.8,74.2
SC-039,Fairfield County,75.6,119,1.9,73.7
SC-041,Florence County,77.8,126,3.1,74.7
SC-043,Georgetown County,76.7,116,2,74.7
SC-045,Greenville County,72.9,125,3,69.9
SC-047,Greenwood County,75.5,122,2.4,73.1
SC-049,Hampton County,78.1,121,2.3,75.8
SC-051,Horry County,76.4,121,2.3,74.1
SC-053,Jasper County,78.9,124,2.9,76
SC-055,Kershaw County,75.9,122,2.4,73.5
SC-057,Lancaster County,75,124,2.7,72.3
SC-059,Laurens County,74.6,120,2.2,72.4
SC-061,Lee County,76.5,125,2.6,73.9
SC-063,Lexington County,77,124,2.8,74.2
SC-065,McCormick County,76.2,124,2.6,73.6
SC-067,Marion County,77.5,126,2.9,74.6
SC-069,Marlboro County,76.7,126,3.2,73.5
SC-071,Newberry County,75.9,122,2.5,73.4
SC-073,Oconee County,72.5,116,1.6,70.9
SC-075,Orangeburg County,77.9,123,2.2,75.7
SC-077,Pickens County,73.1,125,2.8,70.3
SC-079,Richland County,77.1,124,2.7,74.4
SC-081,Saluda County,76.3,124,2.4,73.9
SC-083,Spartanburg County,73.7,123,2.5,71.2
SC-085,Sumter County,76.6,119,2,74.6
SC-087,Union County,74.4,116,1.7,72.7
SC-089,Williamsburg County,77.7,120,2.1,75.6
SC-091,York County,74.3,125,2.6,71.7
SD-003,Aurora County,53.9,3,-4.1,58
SD-005,Beadle County,52.2,2,-4.5,56.7
SD-007,Bennett County,56,5,-3.3,59.3
SD-009,Bon Homme County,55.8,6,-3.6,59.4
SD-011,Brookings County,50.2,5,-3.8,54
SD-013,Brown County,50.1,6,-3.5,53.6
SD-015,Brule County,54.6,4,-3.9,58.5
SD-017,Buffalo County,53.3,4,-4.3,57.6
SD-019,Butte County,53.9,3,-3.9,57.8
SD-021,Campbell County,49.3,1,-5.2,54.5
SD-023,Charles Mix County,55.6,3,-4.2,59.8
SD-025,Clark County,50.2,5,-3.6,53.8
SD-027,Clay County,55.4,5,-3.4,58.8
SD-029,Codington County,49.2,5,-3.4,52.6
SD-031,Corson County,50.6,2,-4.6,55.2
SD-033,Custer County,54.9,7,-2.7,57.6
SD-035,Davison County,53.6,2,-4.8,58.4
SD-037,Day County,48.7,6,-3.4,52.1
SD-039,Deuel County,49.2,5,-3.4,52.6
SD-041,Dewey County,51.9,3,-4.5,56.4
SD-043,Douglas County,54.6,3,-4.5,59.1
SD-045,Edmunds County,49.3,2,-5.3,54.6
SD-047,Fall River County,57.6,6,-2.9,60.5
SD-049,Faulk County,49.7,1,-5.4,55.1
SD-051,Grant County,50.2,6,-3,53.2
SD-053,Gregory County,55.5,5,-3.7,59.2
SD-055,Haakon County,54.4,3,-4.5,58.9
SD-057,Hamlin County,50.1,5,-3.3,53.4
SD-059,Hand County,50.9,1,-5.4,56.3
SD-061,Hanson County,53.2,2,-4.8,58
SD-063,Harding County,53,14,-2.5,55.5
SD-065,Hughes County,53.1,1,-5.1,58.2
SD-067,Hutchinson County,54.6,5,-4,58.6
SD-069,Hyde County,50.8,1,-5.4,56.2
SD-071,Jackson County,56,2,-4.2,60.2
SD-073,Jerauld County,52.3,3,-4.5,56.8
SD-075,Jones County,54.8,1,-5.1,59.9
SD-077,Kingsbury County,51.2,5,-3.7,54.9
SD-079,Lake County,51.5,5,-4,55.5
SD-081,Lawrence County,51,2,-4.1,55.1
SD-083,Lincoln County,54.2,5,-3,57.2
SD-085,Lyman County,54.7,2,-4.6,59.3
SD-087,McCook County,53.2,5,-3.8,57
SD-089,McPherson County,47.9,1,-5.4,53.3
SD-091,Marshall County,47.7,2,-4.1,51.8
SD-093,Meade County,54,2,-4.1,58.1
SD-095,Mellette County,56.3,3,-4.2,60.5
SD-097,Miner County,52.1,4,-4.5,56.6
SD-099,Minnehaha County,53.6,7,-2.5,56.1
SD-101,Moody County,51.3,5,-3.8,55.1
SD-102,Oglala Lakota County,57.3,9,-2.7,60
SD-103,Pennington County,54.3,2,-3.6,57.9
SD-105,Perkins County,51.7,4,-3.9,55.6
SD-107,Potter County,50.2,1,-5.1,55.3
SD-109,Roberts County,49.6,7,-3.2,52.8
SD-111,Sanborn County,52.9,2,-4.8,57.7
SD-115,Spink County,51.3,4,-4.4,55.7
SD-117,Stanley County,54,2,-4.7,58.7
SD-119,Sully County,51.8,1,-5.1,56.9
SD-121,Todd County,56.2,6,-3.5,59.7
SD-123,Tripp County,56.5,6,-3.3,59.8
SD-125,Turner County,54.4,5,-3.4,57.8
SD-127,Union County,55.5,5,-3.1,58.6
SD-129,Walworth County,49.8,1,-4.9,54.7
SD-135,Yankton County,55.3,5,-3.4,58.7
SD-137,Ziebach County,52.9,4,-4,56.9
TN-001,Anderson County,70.3,125,2.7,67.6
TN-003,Bedford County,72.3,115,1.8,70.5
TN-005,Benton County,71.2,89,0.7,70.5
TN-007,Bledsoe County,69.6,120,2.5,67.1
TN-009,Blount County,70.8,122,2.5,68.3
TN-011,Bradley County,73.1,124,2.6,70.5
TN-013,Campbell County,68.2,116,2,66.2
TN-015,Cannon County,71.5,114,2,69.5
TN-017,Carroll County,70.9,86,0.5,70.4
TN-019,Carter County,67.1,124,3.2,63.9
TN-021,Cheatham County,71.8,119,2.2,69.6
TN-023,Chester County,72.3,105,1.3,71
TN-025,Claiborne County,68,98,1,67
TN-027,Clay County,71.4,116,2,69.4
TN-029,Cocke County,70.7,125,3.2,67.5
TN-031,Coffee County,71.2,114,1.8,69.4
TN-033,Crockett County,71.5,99,1.3,70.2
TN-035,Cumberland County,67.9,117,2.2,65.7
TN-037,Davidson County,72.4,123,2.6,69.8
TN-039,Decatur County,72.5,95,0.8,71.7
TN-041,DeKalb County,71.6,114,1.9,69.7
TN-043,Dickson County,71.1,109,1.6,69.5
TN-045,Dyer County,70.5,86,0.8,69.7
TN-047,Fayette County,72.5,104,1.5,71
TN-049,Fentress County,69.2,123,3.4,65.8
TN-051,Franklin County,71.2,113,1.6,69.6
TN-053,Gibson County,70.8,91,0.8,70
TN-055,Giles County,72.6,115,2,70.6
TN-057,Grainger County,70,120,2.1,67.9
TN-059,Greene County,70.6,125,2.9,67.7
TN-061,Grundy County,68.7,115,1.9,66.8
TN-063,Hamblen County,71,125,2.7,68.3
TN-065,Hamilton County,72.7,121,2.7,70
TN-067,Hancock County,68.7,111,1.8,66.9
TN-069,Hardeman County,72.4,108,1.5,70.9
TN-071,Hardin County,72.7,95,0.8,71.9
TN-073,Hawkins County,70.2,125,2.5,67.7
TN-075,Haywood County,72,107,1.6,70.4
TN-077,Henderson County,71.9,96,0.9,71
TN-079,Henry County,69.9,77,0.2,69.7
TN-081,Hickman County,71.7,108,1.3,70.4
TN-083,Houston County,70.7,99,1.1,69.6
TN-085,Humphreys County,71.3,99,1,70.3
TN-087,Jackson County,71.6,113,1.9,69.7
TN-089,Jefferson County,71.8,125,3,68.8
TN-091,Johnson County,65.5,124,3.1,62.4
TN-093,Knox County,71.6,125,2.7,68.9
TN-095,Lake County,69.8,79,0.4,69.4
TN-097,Lauderdale County,71.3,99,1.2,70.1
TN-099,Lawrence County,72.6,117,2,70.6
TN-101,Lewis County,71.7,110,1.5,70.2
TN-103,Lincoln County,72.2,103,1.2,71
TN-105,Loudon County,72.1,125,2.7,69.4
TN-107,McMinn County,73,125,2.9,70.1
TN-109,McNairy County,72.5,103,1.1,71.4
TN-111,Macon County,70.5,104,1.5,69
TN-113,Madison County,72.1,104,1.4,70.7
TN-115,Marion County,70.5,115,1.8,68.7
TN-117,Marshall County,72.2,112,1.7,70.5
TN-119,Maury County,72.1,113,1.7,70.4
TN-121,Meigs County,72.8,124,2.6,70.2
TN-123,Monroe County,71.5,125,3,68.5
TN-125,Montgomery County,71,112,2,69
TN-127,Moore County,71.8,111,1.6,70.2
TN-129,Morgan County,69.6,122,3,66.6
TN-131,Obion County,69.3,72,0.2,69.1
TN-133,Overton County,70.3,122,2.5,67.8
TN-135,Perry County,72.2,99,1,71.2
TN-137,Pickett County,70.7,122,3.2,67.5
TN-139,Polk County,72.1,125,2.7,69.4
TN-141,Putnam County,70.3,119,2.2,68.1
TN-143,Rhea County,71,120,2.5,68.5
TN-145,Roane County,71.9,123,2.6,69.3
TN-147,Robertson County,70.7,111,2.1,68.6
TN-149,Rutherford County,72.4,120,2.2,70.2
TN-151,Scott County,68.7,122,2.8,65.9
TN-153,Sequatchie County,69.5,119,2.3,67.2
TN-155,Sevier County,68.7,119,2.2,66.5
TN-157,Shelby County,72.6,96,1.2,71.4
TN-159,Smith County,71.6,106,1.5,70.1
TN-161,Stewart County,70.3,99,1,69.3
TN-163,Sullivan County,70,124,3.1,66.9
TN-165,Sumner County,71.1,115,2.1,69
TN-167,Tipton County,71.9,103,1.3,70.6
TN-169,Trousdale County,71.6,109,1.8,69.8
TN-171,Unicoi County,66.2,124,2.6,63.6
TN-173,Union County,69.7,116,1.8,67.9
TN-175,Van Buren County,69.3,119,2.1,67.2
TN-177,Warren County,71.3,116,1.9,69.4
TN-179,Washington County,70.4,124,2.8,67.6
TN-181,Wayne County,72.3,104,1.1,71.2
TN-183,Weakley County,69.8,80,0.3,69.5
TN-185,White County,70.3,118,1.9,68.4
TN-187,Williamson County,72,118,2.2,69.8
TN-189,Wilson County,71.8,115,2.1,69.7
TX-001,Anderson County,77.2,76,0.3,76.9
TX-003,Andrews County,77.9,104,1.6,76.3
TX-005,Angelina County,77.7,61,0.2,77.5
TX-007,Aransas County,79.9,114,1.9,78
TX-009,Archer County,76.4,73,0.3,76.1
TX-011,Armstrong County,73,97,1.5,71.5
TX-013,Atascosa County,82.3,73,0.3,82
TX-015,Austin County,80,89,0.8,79.2
TX-017,Bailey County,73.3,88,1.2,72.1
TX-019,Bandera County,79.4,87,0.9,78.5
TX-021,Bastrop County,80.3,103,1.6,78.7
TX-023,Baylor County,76.4,73,0.4,76
TX-025,Bee County,82.6,106,1.6,81
TX-027,Bell County,78.8,103,1.5,77.3
TX-029,Bexar County,81.2,86,0.9,80.3
TX-031,Blanco County,79.3,101,1.4,77.9
TX-033,Borden County,76.5,75,0.5,76
TX-035,Bosque County,77.6,97,1.1,76.5
TX-037,Bowie County,74.7,69,0.2,74.5
TX-039,Brazoria County,79.7,111,1.5,78.2
TX-041,Brazos County,79,89,0.5,78.5
TX-043,Brewster County,81.2,108,1.8,79.4
TX-045,Briscoe County,73.9,81,0.8,73.1
TX-047,Brooks County,86.2,119,2.9,83.3
TX-049,Brown County,78,102,1.5,76.5
TX-051,Burleson County,79.3,92,0.8,78.5
TX-053,Burnet County,79,98,1.1,77.9
TX-055,Caldwell County,80.8,102,1.5,79.3
TX-057,Calhoun County,80.4,119,2.2,78.2
TX-059,Callahan County,76.8,100,1.5,75.3
TX-061,Cameron County,84.9,111,1.9,83
TX-063,Camp County,75.5,84,0.6,74.9
TX-065,Carson County,72.1,107,1.8,70.3
TX-067,Cass County,75.1,60,-0.1,75.2
TX-069,Castro County,71.9,77,0.8,71.1
TX-071,Chambers County,78.6,116,2,76.6
TX-073,Cherokee County,76.9,72,0,76.9
TX-075,Childress County,75.8,81,0.7,75.1
TX-077,Clay County,75.9,71,0.1,75.8
TX-079,Cochran County,74.2,98,1.5,72.7
TX-081,Coke County,78.7,109,1.8,76.9
TX-083,Coleman County,78.3,111,2.2,76.1
TX-085,Collin County,74.9,79,0.4,74.5
TX-087,Collingsworth County,73.9,78,0.7,73.2
TX-089,Colorado County,81.3,111,1.9,79.4
TX-091,Comal County,80.1,92,1.2,78.9
TX-093,Comanche County,78,106,1.9,76.1
TX-095,Concho County,78.5,103,1.5,77
TX-097,Cooke County,74.2,49,-0.4,74.6
TX-099,Coryell County,78.4,104,1.8,76.6
TX-101,Cottle County,75.9,62,0.1,75.8
TX-103,Crane County,81.1,107,2.1,79
TX-105,Crockett County,79,90,1,78
TX-107,Crosby County,74.2,67,0.1,74.1
TX-109,Culberson County,77.6,115,2.2,75.4
TX-111,Dallam County,70.3,86,1,69.3
TX-113,Dallas County,76.7,93,0.9,75.8
TX-115,Dawson County,76.4,89,1,75.4
TX-117,Deaf Smith County,71.8,104,1.7,70.1
TX-119,Delta County,75.3,96,1.1,74.2
TX-121,Denton County,75.8,77,0.2,75.6
TX-123,DeWitt County,82.3,114,2.1,80.2
TX-125,Dickens County,75.5,66,0,75.5
TX-127,Dimmit County,85.2,111,2.3,82.9
TX-129,Donley County,73.3,90,1.1,72.2
TX-131,Duval County,84.7,115,2.1,82.6
TX-133,Eastland County,77,95,1.2,75.8
TX-135,Ector County,78.9,103,1.5,77.4
TX-137,Edwards County,78.5,103,1.5,77
TX-139,Ellis County,76.9,85,0.5,76.4
TX-141,El Paso County,79.2,117,2.5,76.7
TX-143,Erath County,78.2,116,2.4,75.8
TX-145,Falls County,78.1,94,1,77.1
TX-147,Fannin County,74.3,74,0.3,74
TX-149,Fayette County,80.8,105,1.6,79.2
TX-151,Fisher County,77.7,104,1.9,75.8
TX-153,Floyd County,72.9,66,0,72.9
TX-155,Foard County,76.2,76,0.5,75.7
TX-157,Fort Bend County,80.8,112,1.7,79.1
TX-159,Franklin County,75.6,103,1.2,74.4
TX-161,Freestone County,77.2,70,0.1,77.1
TX-163,Frio County,83.3,83,0.8,82.5
TX-165,Gaines County,76.5,104,1.5,75
TX-167,Galveston County,78.7,117,2,76.7
TX-169,Garza County,76.1,62,0.2,75.9
TX-171,Gillespie County,78,97,1.1,76.9
TX-173,Glasscock County,78.2,107,1.6,76.6
TX-175,Goliad County,82.6,113,2.1,80.5
TX-177,Gonzales County,81.6,106,1.4,80.2
TX-179,Gray County,71.9,96,1.3,70.6
TX-181,Grayson County,73.8,54,-0.3,74.1
TX-183,Gregg County,76.6,80,0.2,76.4
TX-185,Grimes County,78.8,81,0.4,78.4
TX-187,Guadalupe County,81.1,93,1.2,79.9
TX-189,Hale County,73.1,75,0.6,72.5
TX-191,Hall County,75.5,78,0.6,74.9
TX-193,Hamilton County,78.1,108,2.1,76
TX-195,Hansford County,71.5,79,0.7,70.8
TX-197,Hardeman County,75.9,79,0.7,75.2
TX-199,Hardin County,79,106,1.3,77.7
TX-201,Harris County,80.2,114,2,78.2
TX-203,Harrison County,76.6,81,0.3,76.3
TX-205,Hartley County,71.1,89,1.2,69.9
TX-207,Haskell County,77.2,83,0.9,76.3
TX-209,Hays County,79.7,99,1.4,78.3
TX-211,Hemphill County,71.6,72,0.4,71.2
TX-213,Henderson County,76.9,87,0.5,76.4
TX-215,Hidalgo County,86.2,107,1.7,84.5
TX-217,Hill County,77,76,0.2,76.8
TX-219,Hockley County,74.6,99,1.5,73.1
TX-221,Hood County,77.6,92,0.9,76.7
TX-223,Hopkins County,75.6,103,1.4,74.2
TX-225,Houston County,77.1,36,-0.7,77.8
TX-227,Howard County,77.7,102,1.4,76.3
TX-229,Hudspeth County,77.7,113,1.9,75.8
TX-231,Hunt County,75.2,91,0.9,74.3
TX-233,Hutchinson County,73.2,107,1.9,71.3
TX-235,Irion County,78.9,99,1.5,77.4
TX-237,Jack County,76.3,85,0.8,75.5
TX-239,Jackson County,81.7,120,2.4,79.3
TX-241,Jasper County,78.4,103,0.9,77.5
TX-243,Jeff Davis County,76.4,110,2.1,74.3
TX-245,Jefferson County,79,118,2,77
TX-247,Jim Hogg County,85.9,117,2.8,83.1
TX-249,Jim Wells County,84.9,118,2.6,82.3
TX-251,Johnson County,76.3,70,-0.1,76.4
TX-253,Jones County,77.4,95,1.3,76.1
TX-255,Karnes County,82.2,100,1.4,80.8
TX-257,Kaufman County,76.4,81,0.3,76.1
TX-259,Kendall County,78.9,87,0.8,78.1
TX-261,Kenedy County,84.5,118,2.7,81.8
TX-263,Kent County,77.4,90,0.9,76.5
TX-265,Kerr County,78,93,0.9,77.1
TX-267,Kimble County,79,107,1.9,77.1
TX-269,King County,77,81,0.7,76.3
TX-271,Kinney County,81.7,97,1.4,80.3
TX-273,Kleberg County,83.9,121,3.5,80.4
TX-275,Knox County,76.9,77,0.7,76.2
TX-277,Lamar County,74.7,86,0.6,74.1
TX-279,Lamb County,73.2,83,0.9,72.3
TX-281,Lampasas County,78.6,100,1.3,77.3
TX-283,La Salle County,84.2,83,0.8,83.4
TX-285,Lavaca County,82.2,119,2.5,79.7
TX-287,Lee County,79.6,99,1,78.6
TX-289,Leon County,77.4,51,-0.2,77.6
TX-291,Liberty County,79.6,115,1.9,77.7
TX-293,Limestone County,77.1,74,0.3,76.8
TX-295,Lipscomb County,70.8,71,0.3,70.5
TX-297,Live Oak County,83,96,1.3,81.7
TX-299,Llano County,80,104,1.7,78.3
TX-301,Loving County,81.3,113,2.3,79
TX-303,Lubbock County,74.7,95,1.4,73.3
TX-305,Lynn County,75.5,91,1.1,74.4
TX-307,McCulloch County,78.1,94,0.9,77.2
TX-309,McLennan County,77.8,97,1.1,76.7
TX-311,McMullen County,83.3,80,0.7,82.6
TX-313,Madison County,78,49,-0.2,78.2
TX-315,Marion County,76.1,73,0.1,76
TX-317,Martin County,78.1,107,1.5,76.6
TX-319,Mason County,79,99,1.3,77.7
TX-321,Matagorda County,80.3,118,2.2,78.1
TX-323,Maverick County,84.6,114,2.2,82.4
TX-325,Medina County,81.9,88,1,80.9
TX-327,Menard County,78.2,107,1.7,76.5
TX-329,Midland County,79.1,107,1.7,77.4
TX-331,Milam County,78.9,96,1.1,77.8
TX-333,Mills County,78,104,1.5,76.5
TX-335,Mitchell County,78.5,108,1.7,76.8
TX-337,Montague County,74.9,62,-0.1,75
TX-339,Montgomery County,79.6,104,1.3,78.3
TX-341,Moore County,72.2,108,1.7,70.5
TX-343,Morris County,74.9,59,0,74.9
TX-345,Motley County,74.9,59,-0.2,75.1
TX-347,Nacogdoches County,77.1,58,-0.1,77.2
TX-349,Navarro County,77,71,0.1,76.9
TX-351,Newton County,78.3,100,0.9,77.4
TX-353,Nolan County,77.1,110,2.1,75
TX-355,Nueces County,83.6,118,2.9,80.7
TX-357,Ochiltree County,71.1,77,0.6,70.5
TX-359,Oldham County,72.2,91,1.1,71.1
TX-361,Orange County,79,111,1.5,77.5
TX-363,Palo Pinto County,77.5,94,1.2,76.3
TX-365,Panola County,77,77,0.1,76.9
TX-367,Parker County,76.6,83,0.5,76.1
TX-369,Parmer County,72.5,104,1.6,70.9
TX-371,Pecos County,80,108,1.9,78.1
TX-373,Polk County,77.7,52,-0.1,77.8
TX-375,Potter County,72.6,106,1.8,70.8
TX-377,Presidio County,80.5,111,2.2,78.3
TX-379,Rains County,75.9,98,1.1,74.8
TX-381,Randall County,71.8,95,1.5,70.3
TX-383,Reagan County,78.7,102,1.5,77.2
TX-385,Real County,78.6,98,1.2,77.4
TX-387,Red River County,74.9,86,0.7,74.2
TX-389,Reeves County,81.5,113,2.5,79
TX-391,Refugio County,81.8,114,1.9,79.9
TX-393,Roberts County,72.3,90,1.1,71.2
TX-395,Robertson County,78.2,89,0.6,77.6
TX-397,Rockwall County,75.6,85,0.7,74.9
TX-399,Runnels County,78.4,106,1.8,76.6
TX-401,Rusk County,77,82,0.2,76.8
TX-403,Sabine County,78.1,99,0.9,77.2
TX-405,San Augustine County,77.8,85,0.6,77.2
TX-407,San Jacinto County,78.3,69,0.3,78
TX-409,San Patricio County,82.3,114,2,80.3
TX-411,San Saba County,78.8,104,1.4,77.4
TX-413,Schleicher County,78.4,101,1.5,76.9
TX-415,Scurry County,76.9,96,1.3,75.6
TX-417,Shackelford County,77,89,1.1,75.9
TX-419,Shelby County,76.9,57,-0.3,77.2
TX-421,Sherman County,71.3,86,0.9,70.4
TX-423,Smith County,76.9,100,1,75.9
TX-425,Somervell County,77.6,89,0.8,76.8
TX-427,Starr County,86.9,115,2.5,84.4
TX-429,Stephens County,77,85,0.9,76.1
TX-431,Sterling County,78.3,108,1.8,76.5
TX-433,Stonewall County,77.5,88,1,76.5
TX-435,Sutton County,78.5,101,1.5,77
TX-437,Swisher County,72,68,0.3,71.7
TX-439,Tarrant County,76.6,79,0.4,76.2
TX-441,Taylor County,77.1,107,1.8,75.3
TX-443,Terrell County,81,98,1.2,79.8
TX-445,Terry County,75.4,95,1.1,74.3
TX-447,Throckmorton County,77,82,0.9,76.1
TX-449,Titus County,75.4,94,0.8,74.6
TX-451,Tom Green County,79.2,97,1.4,77.8
TX-453,Travis County,80.1,103,1.4,78.7
TX-455,Trinity County,77.1,32,-0.8,77.9
TX-457,Tyler County,77.9,70,0.4,77.5
TX-459,Upshur County,75.7,78,0.3,75.4
TX-461,Upton County,79.5,105,1.7,77.8
TX-463,Uvalde County,81.8,94,1.2,80.6
TX-465,Val Verde County,80.8,94,1.1,79.7
TX-467,Van Zandt County,76.1,89,0.6,75.5
TX-469,Victoria County,82.3,119,2.3,80
TX-471,Walker County,77.7,40,-0.4,78.1
TX-473,Waller County,80,97,1,79
TX-475,Ward County,81.9,111,2.4,79.5
TX-477,Washington County,79.5,89,0.6,78.9
TX-479,Webb County,85.2,103,1.6,83.6
TX-481,Wharton County,81.4,115,2,79.4
TX-483,Wheeler County,72.5,86,0.9,71.6
TX-485,Wichita County,76,72,0.2,75.8
TX-487,Wilbarger County,76,76,0.5,75.5
TX-489,Willacy County,84.5,110,1.8,82.7
TX-491,Williamson County,79.2,101,1.2,78
TX-493,Wilson County,81.8,88,0.9,80.9
TX-495,Winkler County,80.4,110,2,78.4
TX-497,Wise County,76,81,0.4,75.6
TX-499,Wood County,76.3,103,1.4,74.9
TX-501,Yoakum County,75.1,105,1.8,73.3
TX-503,Young County,76.8,83,0.8,76
TX-505,Zapata County,87,120,2.7,84.3
TX-507,Zavala County,84.3,106,1.9,82.4
UT-001,Beaver County,62.2,71,0.6,61.6
UT-003,Box Elder County,58.6,32,-0.8,59.4
UT-005,Cache County,53.5,68,0.6,52.9
UT-007,Carbon County,56,62,0.3,55.7
UT-009,Daggett County,52.3,44,-0.6,52.9
UT-011,Davis County,59.2,80,0.9,58.3
UT-013,Duchesne County,53,70,0.6,52.4
UT-015,Emery County,62.4,73,0.6,61.8
UT-017,Garfield County,60.3,74,0.6,59.7
UT-019,Grand County,62.9,63,0.4,62.5
UT-021,Iron County,61.5,55,-0.1,61.6
UT-023,Juab County,62.2,54,-0.1,62.3
UT-025,Kane County,64.7,69,0.5,64.2
UT-027,Millard County,64.1,73,0.5,63.6
UT-029,Morgan County,54.3,82,0.9,53.4
UT-031,Piute County,56.2,86,1,55.2
UT-033,Rich County,51,43,-0.3,51.3
UT-035,Salt Lake County,59.4,92,1.2,58.2
UT-037,San Juan County,64.7,58,0.1,64.6
UT-039,Sanpete County,56,79,0.8,55.2
UT-041,Sevier County,56,70,0.3,55.7
UT-043,Summit County,49.3,48,-0.2,49.5
UT-045,Tooele County,62.2,46,-0.3,62.5
UT-047,Uintah County,57.6,63,0.3,57.3
UT-049,Utah County,58.3,59,0.2,58.1
UT-051,Wasatch County,51.8,46,-0.3,52.1
UT-053,Washington County,66.8,38,-0.4,67.2
UT-055,Wayne County,62.5,75,0.8,61.7
UT-057,Weber County,56.3,80,1,55.3
VT-001,Addison County,54.1,82,0.7,53.4
VT-003,Bennington County,53.9,104,1.6,52.3
VT-005,Caledonia County,51,43,-0.3,51.3
VT-007,Chittenden County,54.1,102,1.5,52.6
VT-009,Essex County,50.4,69,0.3,50.1
VT-011,Franklin County,52.6,92,1,51.6
VT-013,Grand Isle County,54.1,93,1.1,53
VT-015,Lamoille County,51.2,99,1,50.2
VT-017,Orange County,53.5,93,0.7,52.8
VT-019,Orleans County,50.6,81,0.7,49.9
VT-021,Rutland County,54,91,0.7,53.3
VT-023,Washington County,51.9,82,0.5,51.4
VT-025,Windham County,54.9,100,1.1,53.8
VT-027,Windsor County,54.6,98,0.9,53.7
VA-001,Accomack County,69.2,125,3.9,65.3
VA-003,Albemarle County,68.8,124,3.1,65.7
VA-005,Alleghany County,65,104,1.4,63.6
VA-007,Amelia County,71,125,2.9,68.1
VA-009,Amherst County,67.1,110,1.8,65.3
VA-011,Appomattox County,68.5,116,2.1,66.4
VA-013,Arlington County,68.2,125,3.3,64.9
VA-015,Augusta County,65.9,125,3.1,62.8
VA-017,Bath County,64.7,115,2,62.7
VA-019,Bedford County,68.5,118,2,66.5
VA-021,Bland County,64.3,119,2.2,62.1
VA-023,Botetourt County,66.8,101,1.2,65.6
VA-025,Brunswick County,72,126,2.9,69.1
VA-027,Buchanan County,67.7,125,3.1,64.6
VA-029,Buckingham County,69.4,119,2.3,67.1
VA-031,Campbell County,69.1,125,2.7,66.4
VA-033,Caroline County,70.2,120,2.5,67.7
VA-035,Carroll County,64.9,116,2.2,62.7
VA-036,Charles City County,71.3,124,2.6,68.7
VA-037,Charlotte County,69.7,125,2.6,67.1
VA-041,Chesterfield County,71.2,124,2.7,68.5
VA-043,Clarke County,66.4,121,2.8,63.6
VA-045,Craig County,64.6,103,1.1,63.5
VA-047,Culpeper County,68.7,125,2.8,65.9
VA-049,Cumberland County,70.4,121,2.5,67.9
VA-051,Dickenson County,67.6,125,2.9,64.7
VA-053,Dinwiddie County,71.9,126,3.2,68.7
VA-057,Essex County,70.2,120,2.3,67.9
VA-059,Fairfax County,68,125,3.4,64.6
VA-061,Fauquier County,67.4,124,3,64.4
VA-063,Floyd County,63.9,119,2.4,61.5
VA-065,Fluvanna County,69.6,117,2.3,67.3
VA-067,Franklin County,69.1,119,2.3,66.8
VA-069,Frederick County,66.3,124,3,63.3
VA-071,Giles County,64.7,113,2.1,62.6
VA-073,Gloucester County,70.7,125,2.6,68.1
VA-075,Goochland County,70.3,120,2.4,67.9
VA-077,Grayson County,62.9,118,2.2,60.7
VA-079,Greene County,67.5,126,3.4,64.1
VA-081,Greensville County,72.5,126,2.7,69.8
VA-083,Halifax County,71,126,3.1,67.9
VA-085,Hanover County,70.8,122,2.4,68.4
VA-087,Henrico County,71.3,125,2.5,68.8
VA-089,Henry County,70.2,116,2,68.2
VA-091,Highland County,62.3,125,2.7,59.6
VA-093,Isle of Wight County,72.2,125,2.8,69.4
VA-095,James City County,71.3,125,2.7,68.6
VA-097,King and Queen County,70.7,119,2.1,68.6
VA-099,King George County,69.9,126,3.1,66.8
VA-101,King William County,71.1,120,2.2,68.9
VA-103,Lancaster County,69.8,123,2.5,67.3
VA-105,Lee County,67.7,109,1.7,66
VA-107,Loudoun County,66.6,120,2.9,63.7
VA-109,Louisa County,69.3,117,2.2,67.1
